,conversation id,turn,score distilbert,score roberta
35,3,5,"(0.00462651252746582, 0.00042700767517089844)","(0.013597331034484551, 0.005800441766061603)"
36,3,6,"(0.8310302197933197, 0.00048351287841796875)","(0.1014929147093827, 0.009850912048588236)"
37,3,7,"(0.9362834990024567, 0.9553662240505219)","(0.93929772050611, 0.9346026274211597)"
38,3,8,"(0.008151799440383911, 0.0005855858325958252)","(0.9239845754364933, 0.7665525483901928)"
39,3,9,"(0.7717856764793396, 0.0004730522632598877)","(0.9521421522231996, 0.017507506713364464)"
40,4,0,"(0.9695826768875122, 0.005552858114242554)","(0.9543636062841697, 0.07598167185986057)"
41,4,1,"(0.15795111656188965, 0.0006943941116333008)","(0.951383442050922, 0.00535079048895918)"
42,4,2,"(0.0058901309967041016, 0.0009912848472595215)","(0.03196431512939391, 0.009083290338494433)"
43,4,3,"(0.14356008172035217, 0.021390169858932495)","(0.07578836160682527, 0.010133524972376054)"
44,4,4,"(0.002868562936782837, 0.0005236268043518066)","(0.11125072980444266, 0.0055770525464081165)"
45,4,5,"(0.001984626054763794, 0.9753838777542114)","(0.980843005676504, 0.9656707643228566)"
46,4,6,"(0.0006105005741119385, 0.000764697790145874)","(0.005703940797674569, 0.005154488195365671)"
47,4,7,"(0.9396618008613586, 0.24949586391448975)","(0.92743413465712, 0.014899244340056605)"
48,4,8,"(0.9693224728107452, 0.0004417002201080322)","(0.9495926068798589, 0.005352267693326272)"
49,4,9,"(0.7653616666793823, 0.005428105592727661)","(0.13686053258212866, 0.01146003161107966)"
50,5,0,"(0.9410766661167145, 0.1507585346698761)","(0.951407366293991, 0.7085607068429145)"
51,5,1,"(0.02712380886077881, 0.0013142824172973633)","(0.010360306868593511, 0.006790607159093861)"
52,5,2,"(0.1568056344985962, 0.0005213618278503418)","(0.9180095718334503, 0.0059470056229833255)"
53,5,3,"(0.004631489515304565, 0.0028652548789978027)","(0.042370808794408577, 0.013527502763426309)"
54,5,4,"(0.970384269952774, 0.0031987130641937256)","(0.9645178054506222, 0.02307933311633228)"
55,5,5,"(0.9474653601646423, 0.9718172550201416)","(0.9242387879764313, 0.9663146188387505)"
56,5,6,"(0.0007464587688446045, 0.000425875186920166)","(0.03635767390972421, 0.0069104484248426945)"
57,5,7,"(0.8367531895637512, 0.002513289451599121)","(0.5933026900574678, 0.08825853147982704)"
58,5,8,"(0.9649471044540405, 0.0008857548236846924)","(0.9566368222341167, 0.01555750291846443)"
59,5,9,"(0.923495352268219, 0.9638366401195526)","(0.9491600581475625, 0.9773881789614407)"
60,6,0,"(0.0030049681663513184, 0.000397413969039917)","(0.033280989764614397, 0.005621318305218577)"
61,6,1,"(0.0005060732364654541, 0.0006511807441711426)","(0.006458084409466208, 0.005472483928973704)"
62,6,2,"(0.017143458127975464, 0.004712104797363281)","(0.07244633634890187, 0.010420870251042881)"
63,6,3,"(0.9754465520381927, 0.9395353198051453)","(0.9669677901091067, 0.8808009829803208)"
64,6,4,"(0.0005647242069244385, 0.0008488893508911133)","(0.006819490013877121, 0.008237009336084422)"
65,6,5,"(0.975125789642334, 0.11641073226928711)","(0.9141341752111363, 0.7148481646376559)"
66,6,6,"(0.9308803975582123, 0.001104891300201416)","(0.6997838972848166, 0.005301296395703937)"
67,6,7,"(0.9833938479423523, 0.0004397928714752197)","(0.9707294197580334, 0.0050632617831121735)"
68,6,8,"(0.000831305980682373, 0.0006287992000579834)","(0.00584656440080726, 0.006212742981130103)"
69,6,9,"(0.0009383261203765869, 0.0005192756652832031)","(0.00531514385153628, 0.005047477913772671)"
70,7,0,"(0.053001075983047485, 0.002386331558227539)","(0.731481540650381, 0.14214750386367148)"
71,7,1,"(0.0003705918788909912, 0.0004616975784301758)","(0.005890839596607303, 0.005010070377066658)"
72,7,2,"(0.0018569231033325195, 0.00037476420402526855)","(0.006034431799591191, 0.005701461456511708)"
73,7,3,"(0.001046895980834961, 0.0009300708770751953)","(0.005064479807169398, 0.00600210206711334)"
74,7,4,"(0.0005036890506744385, 0.0013250112533569336)","(0.004986992654270942, 0.004751288439370478)"
75,7,5,"(0.0005661249160766602, 0.0007864236831665039)","(0.005530261099298617, 0.0055368709771432875)"
76,7,6,"(0.0010676681995391846, 0.0004743039608001709)","(0.03261325792433449, 0.0060160921370590184)"
77,7,7,"(0.001330345869064331, 0.0005083978176116943)","(0.005070841327796721, 0.005100016696052205)"
78,7,8,"(0.0007990896701812744, 0.0004506707191467285)","(0.006127660962411674, 0.005126889829354887)"
79,7,9,"(0.059774816036224365, 0.1175001859664917)","(0.021599899235853395, 0.019994549405018134)"
80,8,0,"(0.029195815324783325, 0.029785215854644775)","(0.9469561791101822, 0.8050922795909901)"
81,8,1,"(0.9618538320064545, 0.010233312845230103)","(0.9705197458791376, 0.08115323395374384)"
82,8,2,"(0.9790369272232056, 0.000445634126663208)","(0.9723648024637577, 0.008021174219203661)"
83,8,3,"(0.0004247426986694336, 0.0004080832004547119)","(0.005106895034557093, 0.005206329385505373)"
84,8,4,"(0.0006096065044403076, 0.00038611888885498047)","(0.0050660658373775464, 0.005323345868684669)"
85,8,5,"(0.0007103085517883301, 0.00041991472244262695)","(0.009660435255015427, 0.004974427746772003)"
86,8,6,"(0.00266382098197937, 0.0003732740879058838)","(0.026819229801939775, 0.005610972759375909)"
87,8,7,"(0.0005569159984588623, 0.00037363171577453613)","(0.017089193956159515, 0.005580057519691975)"
88,8,8,"(0.0005488395690917969, 0.0003845095634460449)","(0.004885424247986328, 0.005500476679746684)"
89,8,9,"(0.94542196393013, 0.9775806665420532)","(0.9548808872457996, 0.9800783303771204)"
90,9,0,"(0.005523890256881714, 0.001010984182357788)","(0.013896431510713804, 0.007702043991812207)"
91,9,1,"(0.8968547284603119, 0.9705080091953278)","(0.9417872477229333, 0.9420587001904009)"
92,9,2,"(0.0066321492195129395, 0.0009728074073791504)","(0.4648707335272932, 0.042739995945922364)"
93,9,3,"(0.007883399724960327, 0.0025366544723510742)","(0.29341116729251837, 0.17893150741057204)"
