,conversation id,turn,score distilbert,score roberta
166,16,6,"(0.04162299633026123, 0.00045680999755859375)","(0.18663213617182678, 0.005686184613054517)"
167,16,7,"(0.0007208287715911865, 0.0004787147045135498)","(0.005175706804508373, 0.005273706544924443)"
168,16,8,"(0.0005781054496765137, 0.0004145503044128418)","(0.009312049302960975, 0.005289260741382762)"
169,16,9,"(0.0008757710456848145, 0.0004335343837738037)","(0.008398248381625912, 0.005188371362358752)"
170,17,0,"(0.0009710490703582764, 0.0004793107509613037)","(0.03277401648258806, 0.005873008924746944)"
171,17,1,"(0.0020128190517425537, 0.0004584789276123047)","(0.15015560408084966, 0.0055389035372564056)"
172,17,2,"(0.001089930534362793, 0.00045984983444213867)","(0.010810695100894966, 0.00632336772063732)"
173,17,3,"(0.9172136187553406, 0.0005115270614624023)","(0.9278862630771233, 0.006804588634415391)"
174,17,4,"(0.004145413637161255, 0.0004654824733734131)","(0.05923823992773751, 0.006086708987972849)"
175,17,5,"(0.0005799829959869385, 0.0005008876323699951)","(0.006062804074863303, 0.0053272684075611485)"
176,17,6,"(0.20703765749931335, 0.0004571080207824707)","(0.9457417567286991, 0.005535679097106786)"
177,17,7,"(0.0006177425384521484, 0.0004538893699645996)","(0.006734152639513755, 0.005372769499259433)"
178,17,8,"(0.00048655271530151367, 0.0004863142967224121)","(0.00524844486887628, 0.005045495508947211)"
179,17,9,"(0.0009577274322509766, 0.0004324615001678467)","(0.005477871611652677, 0.005534125310791272)"
180,18,0,"(0.008011013269424438, 0.0004521012306213379)","(0.3944423048363835, 0.005081565195505327)"
181,18,1,"(0.0007864832878112793, 0.000499337911605835)","(0.005048893365081975, 0.006482487314645767)"
182,18,2,"(0.0005993247032165527, 0.011280059814453125)","(0.005351173710925125, 0.006134256549571227)"
183,18,3,"(0.0021383166313171387, 0.00047406554222106934)","(0.006116029842841379, 0.005571557294517134)"
184,18,4,"(0.011469602584838867, 0.0004920363426208496)","(0.03800601952745704, 0.005866937311459998)"
185,18,5,"(0.0007602274417877197, 0.0005368292331695557)","(0.0334871022996673, 0.007135512153267267)"
186,18,6,"(0.0013820230960845947, 0.0005016028881072998)","(0.007800856893789682, 0.005525469325383654)"
187,18,7,"(0.9813911616802216, 0.0006048977375030518)","(0.9801765147966824, 0.005924283533629136)"
188,18,8,"(0.19410008192062378, 0.000530630350112915)","(0.07293797238443764, 0.005245687203285157)"
189,18,9,"(0.0052054524421691895, 0.002477109432220459)","(0.06990225669159879, 0.016744726899293075)"
190,19,0,"(0.0017756819725036621, 0.00044670701026916504)","(0.009868210214900293, 0.0060543993030792225)"
191,19,1,"(0.026568055152893066, 0.000666201114654541)","(0.9551137412150721, 0.006395989155992103)"
192,19,2,"(0.015242397785186768, 0.00046756863594055176)","(0.9306857523700572, 0.007828374973761964)"
193,19,3,"(0.979840874671936, 0.00045746564865112305)","(0.9643488121976698, 0.005822379746310925)"
194,19,4,"(0.029288560152053833, 0.0005416274070739746)","(0.7738801008404805, 0.01208858090735972)"
195,19,5,"(0.03365832567214966, 0.0012828409671783447)","(0.938438943636304, 0.04413967456027387)"
196,19,6,"(0.000811159610748291, 0.001087099313735962)","(0.005280306940591296, 0.007202804762970847)"
197,19,7,"(0.06086850166320801, 0.000467449426651001)","(0.5944353786441362, 0.005278321202703712)"
198,19,8,"(0.002876967191696167, 0.004111588001251221)","(0.9797605007335249, 0.06003286663547733)"
199,19,9,"(0.0007223784923553467, 0.0004316270351409912)","(0.006951562598946887, 0.006610910010314203)"
