,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.027405202388763428, 0.0004953742027282715)","(0.2515604507635436, 0.007122234598420835)"
1,0,1,"(0.0006491541862487793, 0.0005533993244171143)","(0.0137377455861953, 0.006063433391313826)"
2,0,2,"(0.9794442057609558, 0.0036782920360565186)","(0.9714363321795254, 0.006319530809159513)"
3,0,3,"(0.0016684234142303467, 0.0004805922508239746)","(0.006126421082489743, 0.005782208741400872)"
4,0,4,"(0.001242220401763916, 0.005732625722885132)","(0.0211548380318678, 0.006035684642821993)"
5,0,5,"(0.0036611557006835938, 0.0005736947059631348)","(0.007144598490768779, 0.005396127979592767)"
6,0,6,"(0.001748800277709961, 0.0005581080913543701)","(0.011524444390831414, 0.00542483844830722)"
7,0,7,"(0.00400426983833313, 0.0004901289939880371)","(0.021417094404763658, 0.005677176402696135)"
8,0,8,"(0.9760995209217072, 0.0005400776863098145)","(0.8987861927639228, 0.012383201458637815)"
9,0,9,"(0.002596348524093628, 0.0004572868347167969)","(0.011805146450810116, 0.005164966602906899)"
10,1,0,"(0.24199670553207397, 0.00043645501136779785)","(0.947031922892168, 0.05324607209773571)"
11,1,1,"(0.9489498436450958, 0.0007353425025939941)","(0.9533855410613491, 0.007210173727690919)"
12,1,2,"(0.009809762239456177, 0.0004913210868835449)","(0.9299138485727403, 0.0098002015460854)"
13,1,3,"(0.00760844349861145, 0.00045365095138549805)","(0.0053532806502621065, 0.00502516086553275)"
14,1,4,"(0.0007295012474060059, 0.0004736483097076416)","(0.005626355461678903, 0.005145385450668259)"
15,1,5,"(0.0015070140361785889, 0.00046133995056152344)","(0.14335042586855107, 0.005988677952911409)"
16,1,6,"(0.017415553331375122, 0.0004648864269256592)","(0.054754931695928696, 0.005605547932300021)"
17,1,7,"(0.001319795846939087, 0.0004248619079589844)","(0.005442438539755152, 0.005592276485389345)"
18,1,8,"(0.9829317331314087, 0.00048100948333740234)","(0.9781654255458314, 0.00546089558936955)"
19,1,9,"(0.004947453737258911, 0.0004412829875946045)","(0.12934806854461584, 0.005207710099836883)"
