,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9749095141887665, 0.0004398524761199951)","(0.957701242276104, 0.006024298430563183)"
1,0,1,"(0.9766674935817719, 0.0004559159278869629)","(0.9448047172346563, 0.005679055532435391)"
2,0,2,"(0.9664855897426605, 0.0006631612777709961)","(0.9503554047327505, 0.009619677460618906)"
3,0,3,"(0.9799196720123291, 0.00046893954277038574)","(0.9704652074073857, 0.00516320526008922)"
4,0,4,"(0.9820697605609894, 0.00043389201164245605)","(0.9645233289832553, 0.0065415235110743075)"
5,0,5,"(0.9731828272342682, 0.0004412829875946045)","(0.9658183997009588, 0.0052050231056963055)"
6,0,6,"(0.9763907790184021, 0.0004813671112060547)","(0.9776299532338779, 0.005272796099871678)"
7,0,7,"(0.982026606798172, 0.00043150782585144043)","(0.9698626040376387, 0.005389312023999739)"
8,0,8,"(0.9726416766643524, 0.0005223751068115234)","(0.9373671998726767, 0.008013824567133336)"
9,0,9,"(0.9200451076030731, 0.00044420361518859863)","(0.7823434833025434, 0.005699996526448464)"
10,1,0,"(0.9809818267822266, 0.0006413459777832031)","(0.9742150225984606, 0.01025172698688067)"
11,1,1,"(0.9779859185218811, 0.0005055367946624756)","(0.9746738444061899, 0.005222681709068406)"
12,1,2,"(0.9727940559387207, 0.0004762709140777588)","(0.9477526997297816, 0.005350232201175989)"
13,1,3,"(0.9731376767158508, 0.0005101263523101807)","(0.9593782701465745, 0.005086787171654331)"
14,1,4,"(0.9803363680839539, 0.0004500150680541992)","(0.9659123251499361, 0.005163095042927358)"
15,1,5,"(0.9828179776668549, 0.0005508661270141602)","(0.9784287315673101, 0.005630483992825426)"
16,1,6,"(0.9785230159759521, 0.21822601556777954)","(0.9507747067261727, 0.09687059577255774)"
17,1,7,"(0.9806481003761292, 0.0005790293216705322)","(0.9772512777406726, 0.006668593164046803)"
18,1,8,"(0.974104255437851, 0.0004570484161376953)","(0.9695305880156956, 0.005165027856454963)"
19,1,9,"(0.9769538938999176, 0.0004863142967224121)","(0.9677566780852758, 0.007245676509592668)"
20,2,0,"(0.9757906496524811, 0.0004684031009674072)","(0.9777807578023322, 0.005490909509408028)"
21,2,1,"(0.9748698472976685, 0.00045186281204223633)","(0.9710186322288161, 0.005334810880315649)"
22,2,2,"(0.9744240045547485, 0.0033204853534698486)","(0.9299593943872948, 0.12617887155271845)"
23,2,3,"(0.9736929833889008, 0.0004640817642211914)","(0.9656353932771284, 0.0052037393676907665)"
24,2,4,"(0.9781576097011566, 0.00047394633293151855)","(0.9779698933945161, 0.006161173753561705)"
25,2,5,"(0.9830583035945892, 0.00048810243606567383)","(0.9799440228568161, 0.0057186794042533755)"
26,2,6,"(0.9818348586559296, 0.0005452632904052734)","(0.9779884035064024, 0.005990378467981268)"
27,2,7,"(0.9776755273342133, 0.0004455745220184326)","(0.9719890587015141, 0.005935917943872893)"
28,2,8,"(0.9791448712348938, 0.0004609227180480957)","(0.8321683186331906, 0.005295759930732388)"
29,2,9,"(0.9761718511581421, 0.0005370676517486572)","(0.5617790858946504, 0.007288408242636117)"
30,3,0,"(0.9810570776462555, 0.0017231106758117676)","(0.9743898636710531, 0.008129148283746704)"
31,3,1,"(0.9743756055831909, 0.000529855489730835)","(0.9703977117583709, 0.006472569217217228)"
32,3,2,"(0.9797935783863068, 0.00046685338020324707)","(0.9769238489931739, 0.005401048972499463)"
33,3,3,"(0.9739780724048615, 0.0004424154758453369)","(0.9547355538990505, 0.005233298015955558)"
34,3,4,"(0.9803881049156189, 0.15559327602386475)","(0.977471739166912, 0.15163283655994145)"
35,3,5,"(0.947102278470993, 0.0012867748737335205)","(0.9521789681762122, 0.0056977674158113)"
36,3,6,"(0.9741753041744232, 0.1101527214050293)","(0.9564237028001992, 0.10390859874290166)"
37,3,7,"(0.9201393127441406, 0.0004944205284118652)","(0.9412507937511345, 0.00811063359509801)"
38,3,8,"(0.9811394214630127, 0.0004601478576660156)","(0.9744810488009605, 0.0050998279804874164)"
39,3,9,"(0.9561782479286194, 0.0004531741142272949)","(0.9240457588167971, 0.005871130008937877)"
40,4,0,"(0.9772934913635254, 0.0004622340202331543)","(0.9660867775493402, 0.005573827166420813)"
41,4,1,"(0.9802249073982239, 0.0005512833595275879)","(0.9747778175547416, 0.005228315774378683)"
42,4,2,"(0.9731215536594391, 0.0004183053970336914)","(0.9566073297592593, 0.0050569289159833174)"
43,4,3,"(0.9738404154777527, 0.0004374682903289795)","(0.901097236703674, 0.005264092242919098)"
44,4,4,"(0.9758503139019012, 0.00044670701026916504)","(0.9590157064686201, 0.005604668219401745)"
45,4,5,"(0.9796990752220154, 0.000484466552734375)","(0.9784704429992277, 0.005765571391016926)"
46,4,6,"(0.9778705835342407, 0.00047710537910461426)","(0.974849577300839, 0.00584897615216639)"
47,4,7,"(0.9799978733062744, 0.003917396068572998)","(0.9747822545305559, 0.007673310709789941)"
48,4,8,"(0.98067706823349, 0.0005503296852111816)","(0.9685767130208257, 0.005258634336156787)"
49,4,9,"(0.982703447341919, 0.0004926919937133789)","(0.9766787799906248, 0.005285147940185001)"
50,5,0,"(0.9671742022037506, 0.0011405646800994873)","(0.8999682202700191, 0.08114612293765248)"
51,5,1,"(0.9754150807857513, 0.030429929494857788)","(0.5317670972136528, 0.05054976850469714)"
52,5,2,"(0.9761321246623993, 0.026941031217575073)","(0.911025589573789, 0.018223492483452047)"
53,5,3,"(0.9779813587665558, 0.00048404932022094727)","(0.9779459849053178, 0.0054128601171861464)"
54,5,4,"(0.9758191704750061, 0.000456392765045166)","(0.9755078397853824, 0.005845009761299372)"
55,5,5,"(0.9728532135486603, 0.0004875659942626953)","(0.970064680072749, 0.005203951656467774)"
56,5,6,"(0.9445374310016632, 0.0005100667476654053)","(0.9573173236912496, 0.00504751622874341)"
57,5,7,"(0.9691648185253143, 0.0004722177982330322)","(0.9052246110021049, 0.006658354390210301)"
58,5,8,"(0.9803127944469452, 0.0004387795925140381)","(0.9763452819360132, 0.007930746318124472)"
59,5,9,"(0.9828222095966339, 0.00042682886123657227)","(0.9776916833160213, 0.005662785790671892)"
60,6,0,"(0.9814965724945068, 0.0004392564296722412)","(0.9791139558281646, 0.0056656943186615)"
61,6,1,"(0.97425776720047, 0.0004832148551940918)","(0.9750636187799078, 0.005621318305218577)"
62,6,2,"(0.9822339415550232, 0.895354300737381)","(0.9586445454530763, 0.20276171372561916)"
63,6,3,"(0.9815325438976288, 0.00465431809425354)","(0.967549837768649, 0.006340279451430621)"
64,6,4,"(0.9749925136566162, 0.00045818090438842773)","(0.9638335128357308, 0.005437098408801608)"
65,6,5,"(0.9797543287277222, 0.0004974305629730225)","(0.978071764164548, 0.005158835107142695)"
66,6,6,"(0.05398428440093994, 0.0005090534687042236)","(0.8453840781524321, 0.008011580804380754)"
67,6,7,"(0.8286106884479523, 0.00044989585876464844)","(0.01877570517621617, 0.005825248257063481)"
68,6,8,"(0.9769410490989685, 0.00048363208770751953)","(0.978386774735667, 0.005320955363607929)"
69,6,9,"(0.9688817262649536, 0.0005050003528594971)","(0.8798442859842202, 0.006303229567282766)"
70,7,0,"(0.9549767374992371, 0.000464022159576416)","(0.8771887184293699, 0.00530849258849088)"
