,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9764953851699829, 0.007917612791061401)","(0.9392350353478718, 0.017533394832419728)"
1,0,1,"(0.0035091638565063477, 0.0005407333374023438)","(0.9805063925829836, 0.006110600424504914)"
2,0,2,"(0.0008887946605682373, 0.0015907883644104004)","(0.005652082965924976, 0.0068716385484839755)"
3,0,3,"(0.006092369556427002, 0.00043448805809020996)","(0.005445358466737174, 0.00670644507184984)"
4,0,4,"(0.002720385789871216, 0.00043004751205444336)","(0.006025018009854541, 0.006628629595090191)"
5,0,5,"(0.0004856586456298828, 0.00045365095138549805)","(0.00952661970295125, 0.00571331898255287)"
6,0,6,"(0.0017897486686706543, 0.00044864416122436523)","(0.009106358276637576, 0.005377003670582147)"
7,0,7,"(0.9764728248119354, 0.0005166530609130859)","(0.9718654019892148, 0.005562550299099974)"
8,0,8,"(0.9808955192565918, 0.0005120635032653809)","(0.9646252308273418, 0.006363796815784786)"
9,0,9,"(0.12349042296409607, 0.0004970729351043701)","(0.061986711642089014, 0.024036432413925616)"
10,1,0,"(0.06519615650177002, 0.0004209280014038086)","(0.717945870829887, 0.006021226902118347)"
11,1,1,"(0.005152523517608643, 0.01231449842453003)","(0.00944275028377845, 0.007117990559263363)"
12,1,2,"(0.0062119364738464355, 0.0004474818706512451)","(0.051680684493555146, 0.005954457765076317)"
13,1,3,"(0.0006263256072998047, 0.0004735887050628662)","(0.0050406815885826965, 0.0055430418521458325)"
14,1,4,"(0.0007648766040802002, 0.0004464089870452881)","(0.005447094121373098, 0.005177383973534344)"
15,1,5,"(0.9801279306411743, 0.00047156214714050293)","(0.9779562925107729, 0.005662895874106808)"
16,1,6,"(0.01545688509941101, 0.0005050003528594971)","(0.07661008228377286, 0.006390624662924454)"
17,1,7,"(0.005872189998626709, 0.0004519224166870117)","(0.03703673382704805, 0.006649192528938963)"
18,1,8,"(0.027099967002868652, 0.00045430660247802734)","(0.9562988271770518, 0.00645904212455675)"
19,1,9,"(0.9684977531433105, 0.00045102834701538086)","(0.9426320657171736, 0.006828244605346192)"
20,2,0,"(0.7711144089698792, 0.0005195736885070801)","(0.843250337746078, 0.01508227275252673)"
21,2,1,"(0.0736703872680664, 0.00042438507080078125)","(0.923350138307143, 0.005359476781683681)"
22,2,2,"(0.001691669225692749, 0.0004356801509857178)","(0.013411303867715805, 0.005079424883797135)"
23,2,3,"(0.00913897156715393, 0.00048726797103881836)","(0.18628642313879626, 0.007364755365473833)"
24,2,4,"(0.9747626483440399, 0.0004437863826751709)","(0.9673515206632629, 0.00566488579760261)"
25,2,5,"(0.0013835728168487549, 0.0004912614822387695)","(0.026650583101985943, 0.005593647577691207)"
26,2,6,"(0.0009601116180419922, 0.0004603862762451172)","(0.005769514275921833, 0.005519100673864425)"
27,2,7,"(0.004454493522644043, 0.00042641162872314453)","(0.17404916235377849, 0.005316702048688966)"
28,2,8,"(0.0018836557865142822, 0.0004585385322570801)","(0.03687171808146135, 0.005142793878465526)"
29,2,9,"(0.0016984343528747559, 0.00042504072189331055)","(0.005377901404511947, 0.00488262469595645)"
30,3,0,"(0.0022922158241271973, 0.0005051791667938232)","(0.9777815192163835, 0.005116335358235451)"
31,3,1,"(0.019488036632537842, 0.0004588961601257324)","(0.12593273706936425, 0.00660642097147518)"
