,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9697758555412292, 0.013028562068939209)","(0.9377806955503198, 0.04234679486154102)"
1,0,1,"(0.0006515681743621826, 0.000511467456817627)","(0.005233729966349042, 0.005122304820384712)"
2,0,2,"(0.0009725689888000488, 0.00044026970863342285)","(0.005464351386847311, 0.005322949480893952)"
3,0,3,"(0.0006210207939147949, 0.00046241283416748047)","(0.00596505960354314, 0.005400178128635895)"
4,0,4,"(0.0013791322708129883, 0.0004279017448425293)","(0.004953329784508368, 0.005491638647588886)"
5,0,5,"(0.0006268620491027832, 0.015165120363235474)","(0.005858899673469164, 0.010279215850426588)"
6,0,6,"(0.0015143156051635742, 0.000574648380279541)","(0.017848980863537506, 0.005880898537528041)"
7,0,7,"(0.0007801353931427002, 0.001086205244064331)","(0.005403244631065077, 0.005631656115549928)"
8,0,8,"(0.004672795534133911, 0.0005571544170379639)","(0.015255425378208294, 0.005893652234858575)"
9,0,9,"(0.0009063780307769775, 0.00045937299728393555)","(0.020562600476473382, 0.0058423032863215325)"
10,1,0,"(0.0005877315998077393, 0.0005096495151519775)","(0.009999692140072628, 0.005389053876709842)"
11,1,1,"(0.0006515681743621826, 0.0005989670753479004)","(0.005304938569295705, 0.005115095220490186)"
12,1,2,"(0.0007354617118835449, 0.00045818090438842773)","(0.008488184355795597, 0.005683721030292158)"
13,1,3,"(0.0012181401252746582, 0.004436880350112915)","(0.005107653402313569, 0.013734257257856588)"
14,1,4,"(0.017450660467147827, 0.0005050599575042725)","(0.026404169467335564, 0.005673713209706601)"
15,1,5,"(0.9662851095199585, 0.000451505184173584)","(0.9456209757361971, 0.005546880750399349)"
16,1,6,"(0.026762962341308594, 0.00046318769454956055)","(0.9171769808293176, 0.008482852572345174)"
17,1,7,"(0.000528186559677124, 0.00046050548553466797)","(0.005680746739274648, 0.005663725595762491)"
18,1,8,"(0.0009675920009613037, 0.00046887993812561035)","(0.0568274196905344, 0.006341117653835512)"
19,1,9,"(0.0005131363868713379, 0.0023365020751953125)","(0.0051494608953978225, 0.007528256607442774)"
20,2,0,"(0.10641196370124817, 0.0005140304565429688)","(0.30335887067357736, 0.005117546662038271)"
21,2,1,"(0.0006968080997467041, 0.0005082190036773682)","(0.010355516747141061, 0.0052803545272840985)"
