,conversation id,turn,score distilbert,score roberta
68,6,8,"(0.0034915804862976074, 0.00040224194526672363)","(0.913083247101981, 0.008352152240907131)"
69,6,9,"(0.001039355993270874, 0.0005476474761962891)","(0.007375506769922131, 0.006292194474862876)"
70,7,0,"(0.974356085062027, 0.9834535121917725)","(0.9624767538020089, 0.9804132297158836)"
71,7,1,"(0.0006056129932403564, 0.0004881620407104492)","(0.005172201965897545, 0.005194207603369873)"
72,7,2,"(0.0006849765777587891, 0.0006990134716033936)","(0.007026555085635414, 0.005063336249589853)"
73,7,3,"(0.09002870321273804, 0.0029558539390563965)","(0.9369651110979119, 0.14051913983461098)"
74,7,4,"(0.0015107393264770508, 0.00043335556983947754)","(0.02024450189219856, 0.005643966019763243)"
75,7,5,"(0.00704619288444519, 0.0010400712490081787)","(0.05618044212487159, 0.0049136033581526194)"
76,7,6,"(0.0006935000419616699, 0.0005155205726623535)","(0.00558575180544631, 0.00859052388273159)"
77,7,7,"(0.0013039112091064453, 0.000376284122467041)","(0.00493543445551845, 0.00509198308262797)"
78,7,8,"(0.0004964768886566162, 0.0005828440189361572)","(0.0064515463449348305, 0.0061950712498421425)"
79,7,9,"(0.007292330265045166, 0.0026206672191619873)","(0.07606075116230158, 0.01918356465764902)"
80,8,0,"(0.1708076000213623, 0.06094616651535034)","(0.965619416163867, 0.18827600481285137)"
81,8,1,"(0.9608515501022339, 0.8568207025527954)","(0.9077294430051677, 0.920634319856496)"
82,8,2,"(0.9400296807289124, 0.001149505376815796)","(0.9491773588001171, 0.019529763888777796)"
83,8,3,"(0.000505596399307251, 0.0005467534065246582)","(0.0049718793883794295, 0.005262808991255437)"
84,8,4,"(0.001454174518585205, 0.0004482567310333252)","(0.09788278855553413, 0.009286236387464477)"
85,8,5,"(0.002083003520965576, 0.0010160505771636963)","(0.018926313499253042, 0.01622935186347386)"
86,8,6,"(0.012252628803253174, 0.001511216163635254)","(0.038253102643094596, 0.009593663401945753)"
87,8,7,"(0.0007027685642242432, 0.0009413957595825195)","(0.006068990859202223, 0.0063489191140458255)"
88,8,8,"(0.9679560363292694, 0.0004628896713256836)","(0.6280948036659656, 0.00535900655051521)"
89,8,9,"(0.0008959770202636719, 0.0009248852729797363)","(0.005224597059412846, 0.0048999923419584075)"
90,9,0,"(0.0014749765396118164, 0.0015600323677062988)","(0.007971438986464381, 0.14658678124935062)"
91,9,1,"(0.19486653804779053, 0.0008160769939422607)","(0.9156302319413444, 0.005995107796951425)"
92,9,2,"(0.0006712675094604492, 0.0003718435764312744)","(0.0053015327596396674, 0.00506721000829643)"
