,conversation id,turn,score distilbert,score roberta
45,4,5,"(0.961534321308136, 0.00038617849349975586)","(0.963152971524452, 0.005057509540463112)"
46,4,6,"(0.8383099138736725, 0.0006571114063262939)","(0.968515476018428, 0.005740522214112165)"
47,4,7,"(0.9638891518115997, 0.1733480989933014)","(0.9665816075085252, 0.9189933868249688)"
48,4,8,"(0.9761617481708527, 0.004102081060409546)","(0.9560352855275682, 0.14957119399950045)"
49,4,9,"(0.9739720225334167, 0.000690162181854248)","(0.957987365494917, 0.005067902404607689)"
50,5,0,"(0.9807720184326172, 0.9311980903148651)","(0.9755413007263243, 0.8168200332278546)"
51,5,1,"(0.9766646027565002, 0.019518911838531494)","(0.9654396625948698, 0.7910192758214467)"
52,5,2,"(0.9816436767578125, 0.0306856632232666)","(0.9756694420333032, 0.00836042624743601)"
53,5,3,"(0.9802718162536621, 0.0057167112827301025)","(0.979534026799512, 0.06640432729774678)"
54,5,4,"(0.977959930896759, 0.01627105474472046)","(0.9753600417695348, 0.7837231153066746)"
55,5,5,"(0.983393669128418, 0.973486065864563)","(0.9678150347978172, 0.9776097656726689)"
56,5,6,"(0.9803085923194885, 0.9496683478355408)","(0.9744536368891323, 0.9141732236201192)"
57,5,7,"(0.9812014102935791, 0.0004572272300720215)","(0.9770914835610386, 0.006011599938705308)"
58,5,8,"(0.977087676525116, 0.0007868409156799316)","(0.9580989853922703, 0.006012246769306318)"
59,5,9,"(0.9800393581390381, 0.08029735088348389)","(0.9618436769541595, 0.6675760755972994)"
60,6,0,"(0.9772862792015076, 0.0006358325481414795)","(0.9798724017161468, 0.0053340847433680375)"
61,6,1,"(0.981550008058548, 0.9822878837585449)","(0.9461116529226594, 0.9544526079990522)"
62,6,2,"(0.983446329832077, 0.0005409121513366699)","(0.9745462450791065, 0.005100227194686053)"
63,6,3,"(0.9511698484420776, 0.0005534589290618896)","(0.48651610626849445, 0.007545323430320191)"
64,6,4,"(0.9764189720153809, 0.0004941821098327637)","(0.9448624039033167, 0.0050821317569526925)"
65,6,5,"(0.006481647491455078, 0.000506967306137085)","(0.03988958624709552, 0.004990869864936313)"
66,6,6,"(0.9749308824539185, 0.9127098023891449)","(0.9374772002670541, 0.8938500061567397)"
67,6,7,"(0.9815104305744171, 0.12287431955337524)","(0.9791826545866023, 0.16507986167094624)"
68,6,8,"(0.9824573695659637, 0.0008820295333862305)","(0.978131404784061, 0.005402604032203616)"
69,6,9,"(0.9818404316902161, 0.011573731899261475)","(0.9746323493869801, 0.8927250173424683)"
70,7,0,"(0.9810606241226196, 0.7760292589664459)","(0.9795217922107522, 0.8966425178020746)"
71,7,1,"(0.9774220883846283, 0.9684482216835022)","(0.9791793641660071, 0.9692611611550883)"
72,7,2,"(0.9819190204143524, 0.9784383475780487)","(0.9801061998116002, 0.9765346986483004)"
