,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.02813720703125, 0.0010594427585601807)","(0.3142495508879187, 0.0269084394850537)"
1,0,1,"(0.13198840618133545, 0.0004811882972717285)","(0.10862109744503455, 0.006151510994171155)"
2,0,2,"(0.9484729170799255, 0.0004647672176361084)","(0.9259627471933454, 0.014879339256534693)"
3,0,3,"(0.007566303014755249, 0.00044479966163635254)","(0.02163294679848534, 0.006417175706100158)"
4,0,4,"(0.9738741815090179, 0.012859910726547241)","(0.9552824688299084, 0.19118475671062088)"
5,0,5,"(0.02149924635887146, 0.000483095645904541)","(0.08375022930818952, 0.005580885757358556)"
6,0,6,"(0.9739221036434174, 0.003013402223587036)","(0.9758543020127738, 0.010448871959731687)"
7,0,7,"(0.009094387292861938, 0.0004805326461791992)","(0.23244949227147252, 0.006344303226055615)"
8,0,8,"(0.751788467168808, 0.00043076276779174805)","(0.009829354756547051, 0.005418071219659849)"
9,0,9,"(0.005193978548049927, 0.0004712045192718506)","(0.013010003466109574, 0.005669757462883482)"
10,1,0,"(0.0010289251804351807, 0.002786695957183838)","(0.00914910581927659, 0.01535626863129982)"
11,1,1,"(0.007785797119140625, 0.0004552006721496582)","(0.13705151420673994, 0.006178011566222842)"
12,1,2,"(0.004596501588821411, 0.0004633665084838867)","(0.022928056872160405, 0.006089337516457649)"
13,1,3,"(0.9825336337089539, 0.00048607587814331055)","(0.9743966036571521, 0.00653559191161063)"
14,1,4,"(0.002070099115371704, 0.00048732757568359375)","(0.0270680027450034, 0.005522417641365214)"
15,1,5,"(0.000697702169418335, 0.0005491971969604492)","(0.12468899125759672, 0.005317763799165298)"
16,1,6,"(0.001287698745727539, 0.00042301416397094727)","(0.12523718648528212, 0.006252780334581746)"
17,1,7,"(0.004405498504638672, 0.0004265904426574707)","(0.016152478666661564, 0.005189941826605226)"
18,1,8,"(0.8668012619018555, 0.0006373822689056396)","(0.9071789216636647, 0.005487085715267326)"
19,1,9,"(0.004444479942321777, 0.0004731714725494385)","(0.06079877364199972, 0.005838667989835001)"
20,2,0,"(0.001358330249786377, 0.000464022159576416)","(0.007149152735522541, 0.00552983890079529)"
21,2,1,"(0.0016245841979980469, 0.004587084054946899)","(0.006327770587895908, 0.008529002537342834)"
22,2,2,"(0.003380298614501953, 0.0004443228244781494)","(0.05033751610791521, 0.007438413628347059)"
23,2,3,"(0.0008141696453094482, 0.0005194544792175293)","(0.005136396163133313, 0.005356358771595587)"
24,2,4,"(0.0070265233516693115, 0.00044462084770202637)","(0.30535684820290027, 0.008565628669851406)"
25,2,5,"(0.0026795268058776855, 0.0005563199520111084)","(0.979390728065042, 0.01154912066791426)"
26,2,6,"(0.13863548636436462, 0.0005560815334320068)","(0.7658783426751867, 0.016252878065189845)"
27,2,7,"(0.9705968499183655, 0.000509113073348999)","(0.8977545274662283, 0.009537816147739865)"
28,2,8,"(0.9651282727718353, 0.0005345046520233154)","(0.9643340138835168, 0.006817481489821556)"
29,2,9,"(0.04932934045791626, 0.0017653107643127441)","(0.007971797218382507, 0.005044636228777241)"
30,3,0,"(0.0016764700412750244, 0.0004253387451171875)","(0.023439064590013065, 0.005218293657821343)"
31,3,1,"(0.0016585290431976318, 0.0020601749420166016)","(0.011882382497820424, 0.006875749743877835)"
32,3,2,"(0.0007905960083007812, 0.004135578870773315)","(0.0052379396148746205, 0.006281413710525714)"
33,3,3,"(0.9807336032390594, 0.0005090534687042236)","(0.9777797218238985, 0.005641322684822716)"
34,3,4,"(0.0008615255355834961, 0.00047835707664489746)","(0.04313932100021886, 0.00728539351465337)"
35,3,5,"(0.9750640988349915, 0.0025108754634857178)","(0.938447992368275, 0.008863375928290767)"
36,3,6,"(0.000747382640838623, 0.0022814571857452393)","(0.005804413861839382, 0.007993188047118684)"
37,3,7,"(0.9626045823097229, 0.0012645721435546875)","(0.9154516435315073, 0.019866521395523168)"
38,3,8,"(0.002931356430053711, 0.0004692971706390381)","(0.05568936048635933, 0.0073912922545624595)"
39,3,9,"(0.0005098283290863037, 0.000560373067855835)","(0.005273486422997957, 0.004986356207214134)"
40,4,0,"(0.0008428692817687988, 0.0004350244998931885)","(0.05332075886619331, 0.005389263460699093)"
41,4,1,"(0.0017997026443481445, 0.0004984438419342041)","(0.006484529884436032, 0.00543998452782312)"
42,4,2,"(0.0005107522010803223, 0.0004349052906036377)","(0.005208300534290907, 0.005344862910374976)"
43,4,3,"(0.9671539068222046, 0.0004488825798034668)","(0.9734778239402971, 0.00659760823525183)"
44,4,4,"(0.09937527775764465, 0.0004972517490386963)","(0.9430664234198499, 0.007399062737459964)"
45,4,5,"(0.9692279696464539, 0.00058707594871521)","(0.9675757730571, 0.010839446515158752)"
46,4,6,"(0.9565006792545319, 0.0005250275135040283)","(0.9508622159904397, 0.005797709082228458)"
47,4,7,"(0.0011620819568634033, 0.0004681050777435303)","(0.005357984892354023, 0.005160492149200395)"
48,4,8,"(0.0023311972618103027, 0.000491797924041748)","(0.014957234127672045, 0.006377331180160328)"
49,4,9,"(0.029257655143737793, 0.0018533766269683838)","(0.007787264657272953, 0.007647672348336452)"
50,5,0,"(0.003309309482574463, 0.0007051527500152588)","(0.9801175208737213, 0.02354315328204006)"
51,5,1,"(0.23842385411262512, 0.0008475780487060547)","(0.8643936032200173, 0.007237757568752004)"
52,5,2,"(0.9535813927650452, 0.00046366453170776367)","(0.9088385235536129, 0.00560958946477852)"
53,5,3,"(0.0005829036235809326, 0.00044599175453186035)","(0.006197687542753334, 0.0060043186097305965)"
54,5,4,"(0.006548047065734863, 0.000518500804901123)","(0.1822119985616143, 0.0064719253082267045)"
55,5,5,"(0.004427045583724976, 0.00048273801803588867)","(0.1354258641623445, 0.007047449361691361)"
56,5,6,"(0.01527830958366394, 0.0005650818347930908)","(0.09171125238826593, 0.015307662635713691)"
57,5,7,"(0.0007224977016448975, 0.00045055150985717773)","(0.005507617881442426, 0.0055772535331170625)"
58,5,8,"(0.07527816295623779, 0.00046518445014953613)","(0.0361468951538849, 0.0067127278066064855)"
59,5,9,"(0.9697997570037842, 0.0005012452602386475)","(0.9647176654558662, 0.005648332357645728)"
60,6,0,"(0.0012564659118652344, 0.0005275309085845947)","(0.07730821347352401, 0.005388006078353204)"
61,6,1,"(0.005134522914886475, 0.0004550814628601074)","(0.013733133427020858, 0.006509701227049579)"
62,6,2,"(0.00043070316314697266, 0.00042110681533813477)","(0.010588217570862231, 0.0081007539795092)"
63,6,3,"(0.9150922298431396, 0.009898185729980469)","(0.9293336154628364, 0.007272076627905068)"
64,6,4,"(0.0024197399616241455, 0.0004851222038269043)","(0.006739340701974532, 0.006067250911050848)"
65,6,5,"(0.000616610050201416, 0.0004019439220428467)","(0.005111718514568391, 0.005115216551492088)"
66,6,6,"(0.0018006563186645508, 0.00042504072189331055)","(0.06273391043901104, 0.005530824954739215)"
67,6,7,"(0.00066375732421875, 0.0018775761127471924)","(0.005018499201030367, 0.00563962443014489)"
68,6,8,"(0.00525018572807312, 0.0004775822162628174)","(0.005147873312385781, 0.005997199541858978)"
69,6,9,"(0.009548217058181763, 0.0005081593990325928)","(0.008896332143132965, 0.005634922784911927)"
70,7,0,"(0.0057627856731414795, 0.0004905462265014648)","(0.014304621109788087, 0.005651707793689539)"
71,7,1,"(0.0033185482025146484, 0.00040772557258605957)","(0.006591076595672331, 0.005575341806441071)"
72,7,2,"(0.9821179807186127, 0.0006005764007568359)","(0.9759852420543043, 0.006374899288932718)"
73,7,3,"(0.7668775022029877, 0.0004648864269256592)","(0.7740876777444059, 0.007146885403617798)"
74,7,4,"(0.0006766617298126221, 0.004239886999130249)","(0.00512231940036946, 0.005464789345465924)"
75,7,5,"(0.014319032430648804, 0.0028430819511413574)","(0.013447712694199651, 0.006708224110222051)"
76,7,6,"(0.04187577962875366, 0.0005661249160766602)","(0.14379464819329468, 0.008060683683689259)"
77,7,7,"(0.003227144479751587, 0.000617682933807373)","(0.019699831525454733, 0.006139939634737392)"
78,7,8,"(0.0010889172554016113, 0.003381401300430298)","(0.004902904164631392, 0.006475237518280597)"
79,7,9,"(0.9691018164157867, 0.003481835126876831)","(0.9686475531790854, 0.03989463602507955)"
80,8,0,"(0.0019202232360839844, 0.0004209280014038086)","(0.02627338580318271, 0.013038450693282232)"
81,8,1,"(0.0005637705326080322, 0.0003923773765563965)","(0.006082467059418438, 0.005689717420139677)"
82,8,2,"(0.000789344310760498, 0.0004500150680541992)","(0.0071043047387952, 0.005189801499436281)"
83,8,3,"(0.0006310641765594482, 0.0004411041736602783)","(0.005752081436678166, 0.005512653054632871)"
84,8,4,"(0.0006327331066131592, 0.0004628300666809082)","(0.006265109234548481, 0.005130636713988487)"
85,8,5,"(0.0005553662776947021, 0.0004261136054992676)","(0.0053530724580831655, 0.005510496802794272)"
86,8,6,"(0.0005624592304229736, 0.00044479966163635254)","(0.005937626082678996, 0.005088981269076463)"
87,8,7,"(0.0023193657398223877, 0.00044474005699157715)","(0.04184890069122766, 0.005694267435774665)"
88,8,8,"(0.003621429204940796, 0.0005744695663452148)","(0.13206272816117012, 0.00558825000606277)"
89,8,9,"(0.16047361493110657, 0.0004964172840118408)","(0.9449663993995329, 0.005886337128005456)"
90,9,0,"(0.8327807188034058, 0.00047782063484191895)","(0.1935708780422085, 0.01031461650763427)"
91,9,1,"(0.8266709446907043, 0.00045752525329589844)","(0.0726843869238607, 0.005656911497628517)"
92,9,2,"(0.9737397730350494, 0.0005144476890563965)","(0.9758697124070885, 0.0085779030868674)"
93,9,3,"(0.011764854192733765, 0.0005256235599517822)","(0.9083528167960443, 0.00758191490743716)"
94,9,4,"(0.005562305450439453, 0.0005255639553070068)","(0.006227489485828779, 0.005860919169428581)"
95,9,5,"(0.0012404918670654297, 0.0004754960536956787)","(0.005832219700879433, 0.00555949143112229)"
96,9,6,"(0.03865739703178406, 0.00047263503074645996)","(0.8802977055004323, 0.014052596301601454)"
97,9,7,"(0.002733767032623291, 0.0004145503044128418)","(0.022850125751998986, 0.005456189463563205)"
98,9,8,"(0.0007279515266418457, 0.0004318654537200928)","(0.0069021382539559105, 0.008186845079170042)"
99,9,9,"(0.9714744389057159, 0.0004878044128417969)","(0.868984115906623, 0.005511795680711258)"
100,10,0,"(0.06578564643859863, 0.0005865395069122314)","(0.8809575674591675, 0.022141347827675916)"
101,10,1,"(0.0019857287406921387, 0.0005468130111694336)","(0.017085413879767027, 0.005048694555361912)"
102,10,2,"(0.23249080777168274, 0.08311131596565247)","(0.09410540007759598, 0.0163944336485768)"
103,10,3,"(0.9601294994354248, 0.10983294248580933)","(0.7928994878148998, 0.01947753667992243)"
104,10,4,"(0.9520811438560486, 0.00044217705726623535)","(0.8484179463756175, 0.005681234266048648)"
105,10,5,"(0.00946354866027832, 0.0005105137825012207)","(0.0164419211346763, 0.005896401921680674)"
106,10,6,"(0.9657966494560242, 0.0005459189414978027)","(0.9567962597440542, 0.010342111182561599)"
107,10,7,"(0.06927752494812012, 0.0005404949188232422)","(0.0640738817713154, 0.008594927224612896)"
108,10,8,"(0.0006382763385772705, 0.00040844082832336426)","(0.016491314855326886, 0.0058691765703866375)"
109,10,9,"(0.0008850395679473877, 0.0004425346851348877)","(0.005262764058120954, 0.005850390397233311)"
110,11,0,"(0.03268119692802429, 0.0004741251468658447)","(0.8876921162576196, 0.00569937769245188)"
111,11,1,"(0.0013318955898284912, 0.00045925378799438477)","(0.017591793003010333, 0.00528540615051871)"
112,11,2,"(0.002450317144393921, 0.0004660189151763916)","(0.03492915639980246, 0.00735864008757954)"
113,11,3,"(0.0022036731243133545, 0.0004501938819885254)","(0.01369542795246945, 0.006713185654479863)"
114,11,4,"(0.0020498335361480713, 0.0004970133304595947)","(0.007134387301060914, 0.005853480734497224)"
115,11,5,"(0.947721004486084, 0.0011980235576629639)","(0.8893210730922122, 0.027648955968727594)"
116,11,6,"(0.019092679023742676, 0.000492095947265625)","(0.08495928001108327, 0.00641851054080805)"
117,11,7,"(0.12753015756607056, 0.0005983710289001465)","(0.23932655950592135, 0.02194343305849406)"
118,11,8,"(0.8146376311779022, 0.0006583631038665771)","(0.9411931795347771, 0.00662003828866355)"
119,11,9,"(0.000843048095703125, 0.0004767477512359619)","(0.06688168971711916, 0.00578927169231989)"
120,12,0,"(0.1303468644618988, 0.00042957067489624023)","(0.8425122252938704, 0.007984658884570674)"
121,12,1,"(0.8307065367698669, 0.000473707914352417)","(0.6053702777470298, 0.006143703119829743)"
122,12,2,"(0.9792039096355438, 0.0004916191101074219)","(0.9513998925463822, 0.007028877698692037)"
123,12,3,"(0.0020303726196289062, 0.0004583597183227539)","(0.24689885453743018, 0.006135942897025864)"
124,12,4,"(0.07099077105522156, 0.0009909868240356445)","(0.35923205149091314, 0.007391848519762254)"
125,12,5,"(0.0005465149879455566, 0.018927693367004395)","(0.005389174003126697, 0.007666012529261626)"
126,12,6,"(0.0004805326461791992, 0.0004464089870452881)","(0.005089848064135708, 0.005008109718432426)"
127,12,7,"(0.001336812973022461, 0.0004259347915649414)","(0.005269865728876768, 0.005450709250906596)"
128,12,8,"(0.007037490606307983, 0.0005016624927520752)","(0.008164511642409403, 0.005907685056251573)"
129,12,9,"(0.0007860064506530762, 0.0005041062831878662)","(0.0295775877301852, 0.006261473600855645)"
130,13,0,"(0.002281397581100464, 0.0004916191101074219)","(0.10219930492934796, 0.009802057268495416)"
131,13,1,"(0.05619955062866211, 0.0005308091640472412)","(0.9364559081179419, 0.03150372285716941)"
132,13,2,"(0.002510160207748413, 0.00048553943634033203)","(0.13466973400263782, 0.007637076538239141)"
133,13,3,"(0.9805554151535034, 0.00044271349906921387)","(0.9754757430583207, 0.00621934115865104)"
134,13,4,"(0.9206438362598419, 0.005244582891464233)","(0.959283390340918, 0.03628031085508827)"
135,13,5,"(0.0009764432907104492, 0.0004697740077972412)","(0.014113825586069944, 0.006446822730407937)"
136,13,6,"(0.8325998187065125, 0.0021083950996398926)","(0.9563301626962873, 0.01529924831824739)"
137,13,7,"(0.0008269548416137695, 0.00048470497131347656)","(0.0051607663342286576, 0.0050332519657638325)"
138,13,8,"(0.002475827932357788, 0.0005100071430206299)","(0.9783418991406485, 0.005972808838214098)"
139,13,9,"(0.921467125415802, 0.002785801887512207)","(0.10729082954395153, 0.021769023463047606)"
140,14,0,"(0.22750118374824524, 0.00046506524085998535)","(0.5971608653084962, 0.00817310378092595)"
141,14,1,"(0.01263439655303955, 0.0005003511905670166)","(0.006991697947790857, 0.005442077207072497)"
142,14,2,"(0.8112906515598297, 0.00046500563621520996)","(0.8772328376119509, 0.006585624431602288)"
143,14,3,"(0.0007353425025939941, 0.0004417598247528076)","(0.004995882960636149, 0.005220707622534988)"
144,14,4,"(0.9666460752487183, 0.000516057014465332)","(0.9081807097848665, 0.011882617642847109)"
145,14,5,"(0.06769010424613953, 0.0004749596118927002)","(0.95975804273567, 0.006009742466272468)"
146,14,6,"(0.005061358213424683, 0.0004239678382873535)","(0.011258230979718526, 0.005198471936109729)"
147,14,7,"(0.9816492795944214, 0.0004774630069732666)","(0.9775273394000863, 0.0065088470532632895)"
148,14,8,"(0.0010796785354614258, 0.0025946497917175293)","(0.012892704637902031, 0.007005473535332573)"
149,14,9,"(0.2437078356742859, 0.0005095303058624268)","(0.0935227583550415, 0.024745475710772916)"
150,15,0,"(0.9776901602745056, 0.0004557371139526367)","(0.9767466682959604, 0.005079383918111824)"
151,15,1,"(0.0005773305892944336, 0.0004945993423461914)","(0.005734159944534785, 0.006765103518886259)"
152,15,2,"(0.0008596181869506836, 0.0006120502948760986)","(0.004934153665338817, 0.00913799447525409)"
153,15,3,"(0.0007196962833404541, 0.0004616379737854004)","(0.011948346704503687, 0.005257571859991918)"
154,15,4,"(0.10237714648246765, 0.0004690587520599365)","(0.7904281254888027, 0.005530827577456227)"
155,15,5,"(0.0009886622428894043, 0.0004493594169616699)","(0.005995019709482383, 0.005202576869145472)"
156,15,6,"(0.005695164203643799, 0.016936957836151123)","(0.04382824828034851, 0.06497826052681517)"
157,15,7,"(0.08089163899421692, 0.0004851818084716797)","(0.8770240628933598, 0.0062438179796805915)"
158,15,8,"(0.002126067876815796, 0.00046247243881225586)","(0.015952189068463896, 0.006181464289634964)"
159,15,9,"(0.004387229681015015, 0.00046953558921813965)","(0.010256319541602483, 0.007527576156932393)"
160,16,0,"(0.19442149996757507, 0.000841975212097168)","(0.8933270833590621, 0.0072014614157241965)"
161,16,1,"(0.005852699279785156, 0.00044402480125427246)","(0.5819968939900736, 0.005539878063615108)"
162,16,2,"(0.0008063912391662598, 0.0004468858242034912)","(0.005240114055229276, 0.005058843788464806)"
163,16,3,"(0.02683722972869873, 0.0005877315998077393)","(0.017636167182729787, 0.006067857679632654)"
164,16,4,"(0.0010740160942077637, 0.0004424154758453369)","(0.005798929559458519, 0.005050486519371194)"
165,16,5,"(0.0017211735248565674, 0.0004774034023284912)","(0.010076711979061835, 0.0060149516693424904)"
166,16,6,"(0.9561872184276581, 0.000544428825378418)","(0.968490391584126, 0.007352463726697448)"
167,16,7,"(0.0007732510566711426, 0.0005409121513366699)","(0.030637868179134328, 0.006178576639091482)"
168,16,8,"(0.9748154282569885, 0.0005081593990325928)","(0.9705394534339566, 0.005533529632767962)"
169,16,9,"(0.08896791934967041, 0.0005719661712646484)","(0.3834591362744032, 0.005187859463667384)"
170,17,0,"(0.945276528596878, 0.00047460198402404785)","(0.12372979648065359, 0.01017723007217074)"
171,17,1,"(0.0012392103672027588, 0.000452578067779541)","(0.035099002653393635, 0.00793005978960798)"
172,17,2,"(0.002411484718322754, 0.0005059540271759033)","(0.9789772954494423, 0.005551254001816418)"
173,17,3,"(0.0010149776935577393, 0.0004565119743347168)","(0.006965124440080258, 0.005193436451412263)"
174,17,4,"(0.0018459558486938477, 0.0003972947597503662)","(0.016105873907455198, 0.0050331898791445276)"
175,17,5,"(0.000907212495803833, 0.0005304515361785889)","(0.011287578981236782, 0.006372163380491752)"
176,17,6,"(0.0006871223449707031, 0.0004630088806152344)","(0.005311235230746361, 0.004904525949322333)"
177,17,7,"(0.005772113800048828, 0.0005315840244293213)","(0.01826141858944125, 0.020445770020130757)"
178,17,8,"(0.0021036863327026367, 0.0005368888378143311)","(0.0062804583591907605, 0.005115532025496958)"
179,17,9,"(0.21388691663742065, 0.0019338726997375488)","(0.8004357973612949, 0.04907223499089519)"
180,18,0,"(0.9584700763225555, 0.004496663808822632)","(0.9645029359348228, 0.009347209976968546)"
181,18,1,"(0.011936843395233154, 0.0004749596118927002)","(0.15762844181084784, 0.006604077482180657)"
182,18,2,"(0.07790639996528625, 0.0005139708518981934)","(0.6230426981611851, 0.0062925880415728875)"
183,18,3,"(0.12166857719421387, 0.0005812942981719971)","(0.24786606325266938, 0.006868619368565315)"
184,18,4,"(0.0013311207294464111, 0.0004946589469909668)","(0.008080197346648, 0.005088643282951981)"
185,18,5,"(0.0007440745830535889, 0.00045627355575561523)","(0.005548196049240783, 0.0051331077409131004)"
186,18,6,"(0.00323602557182312, 0.0004690587520599365)","(0.034972066564548286, 0.006557579534835759)"
187,18,7,"(0.0009154081344604492, 0.0007483959197998047)","(0.02093465571376865, 0.02305651956087165)"
188,18,8,"(0.9820627868175507, 0.0004436075687408447)","(0.9772530903848337, 0.005794974931056701)"
189,18,9,"(0.001297086477279663, 0.0005420446395874023)","(0.013253817020430237, 0.006455664742237447)"
190,19,0,"(0.9426362812519073, 0.0004684627056121826)","(0.9449385075402017, 0.005708353267445839)"
191,19,1,"(0.0021173954010009766, 0.0005365312099456787)","(0.006027962892757538, 0.005716396955532541)"
192,19,2,"(0.09730133414268494, 0.0004904270172119141)","(0.040138399330262704, 0.005623435017687828)"
193,19,3,"(0.8390428125858307, 0.0005745887756347656)","(0.10736276009715895, 0.005423886620609294)"
194,19,4,"(0.0005038678646087646, 0.0005974173545837402)","(0.012333974234689796, 0.005166204064726047)"
195,19,5,"(0.007975876331329346, 0.0005543529987335205)","(0.8944464373329581, 0.0064521729555935825)"
196,19,6,"(0.0005019605159759521, 0.0005024373531341553)","(0.006163784582732542, 0.005128580456354399)"
197,19,7,"(0.004560798406600952, 0.00048160552978515625)","(0.02750917660033772, 0.005677162944111784)"
