,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9817017018795013, 0.0005322396755218506)","(0.9672508019400414, 0.006451928417411222)"
1,0,1,"(0.9823029339313507, 0.0007384121417999268)","(0.9746086183394373, 0.005810404621508529)"
2,0,2,"(0.9796019196510315, 0.0006829202175140381)","(0.9560058138786779, 0.005106010817474142)"
3,0,3,"(0.9736920595169067, 0.0004881620407104492)","(0.9530745713482199, 0.0049108925957214436)"
4,0,4,"(0.9774238467216492, 0.0017272531986236572)","(0.9772613779892426, 0.04246360163737284)"
5,0,5,"(0.9753877222537994, 0.00045865774154663086)","(0.9664887209254005, 0.005704506031961973)"
6,0,6,"(0.9815866053104401, 0.0005367100238800049)","(0.9797801071005114, 0.005549324822857797)"
7,0,7,"(0.9774602055549622, 0.0015032291412353516)","(0.9725602358387586, 0.005423773441339343)"
8,0,8,"(0.9773485958576202, 0.017144769430160522)","(0.8983745352344162, 0.14293142610389487)"
9,0,9,"(0.9764791429042816, 0.0004628300666809082)","(0.1626179875818267, 0.005051821320726751)"
10,1,0,"(0.9759926497936249, 0.001085907220840454)","(0.9626620936277469, 0.0050238759763420945)"
11,1,1,"(0.9791530966758728, 0.0006838738918304443)","(0.9703421722478597, 0.006622974027874706)"
12,1,2,"(0.9794871211051941, 0.0004947781562805176)","(0.9572234585776748, 0.0053527398750918415)"
13,1,3,"(0.9780344665050507, 0.010388731956481934)","(0.9714030038394571, 0.01407928563827875)"
14,1,4,"(0.9812588691711426, 0.0006096065044403076)","(0.9284998814417188, 0.005259816778975883)"
15,1,5,"(0.7776503264904022, 0.8279039859771729)","(0.18268293618202275, 0.8568049996928139)"
16,1,6,"(0.9790690243244171, 0.934378981590271)","(0.9784720099741178, 0.9094001449971383)"
17,1,7,"(0.9812774360179901, 0.9730753898620605)","(0.971349971538264, 0.9736920934615135)"
18,1,8,"(0.9821254014968872, 0.9253543615341187)","(0.9546943121240863, 0.9155104180922995)"
19,1,9,"(0.9782887697219849, 0.0006586611270904541)","(0.8960839863782653, 0.0049963499356514085)"
20,2,0,"(0.9811865091323853, 0.061674296855926514)","(0.979445690418678, 0.14305532208901234)"
21,2,1,"(0.9782818853855133, 0.9659004807472229)","(0.9646994423660791, 0.8617761881450032)"
22,2,2,"(0.9799782037734985, 0.9740556478500366)","(0.9766834932354262, 0.9741971870408953)"
23,2,3,"(0.9812076389789581, 0.0005016028881072998)","(0.9798702244798098, 0.0050554464651263375)"
24,2,4,"(0.978286474943161, 0.000892937183380127)","(0.9713106861310004, 0.01813029682033723)"
25,2,5,"(0.9728576838970184, 0.0010503530502319336)","(0.9330479114525113, 0.005864387538214269)"
26,2,6,"(0.9800611734390259, 0.00047907233238220215)","(0.9762944825585534, 0.005348735260865999)"
27,2,7,"(0.1682252287864685, 0.0008741915225982666)","(0.8876717445269204, 0.0053683018550323425)"
28,2,8,"(0.9762575328350067, 0.12554049491882324)","(0.9516550672671141, 0.8180306668425922)"
29,2,9,"(0.9663508832454681, 0.0004311800003051758)","(0.960144677608951, 0.010725570623551261)"
30,3,0,"(0.9701716005802155, 0.23615965247154236)","(0.9664893000680261, 0.27309329695907897)"
31,3,1,"(0.983477920293808, 0.0008988380432128906)","(0.9780791518913928, 0.005690758800871274)"
32,3,2,"(0.9809141755104065, 0.000584334135055542)","(0.9365470295355942, 0.007694216267398302)"
33,3,3,"(0.9803434312343597, 0.8715939819812775)","(0.9786500951747329, 0.906978206912605)"
34,3,4,"(0.9831251204013824, 0.0006394684314727783)","(0.9794868563091909, 0.006110348481450616)"
35,3,5,"(0.9790805280208588, 0.916849821805954)","(0.9399343921493389, 0.8862195578217963)"
36,3,6,"(0.9835174977779388, 0.0007727742195129395)","(0.9794238976133668, 0.005190067385692675)"
37,3,7,"(0.9824183583259583, 0.0007073283195495605)","(0.9706749317069138, 0.005356711902965259)"
38,3,8,"(0.9639921188354492, 0.007132381200790405)","(0.9648304060278735, 0.04558343337325287)"
39,3,9,"(0.8375851809978485, 0.01555180549621582)","(0.15158303480477572, 0.1548821842344307)"
40,4,0,"(0.9736197888851166, 0.7987992167472839)","(0.9589863559923715, 0.9370565217114465)"
41,4,1,"(0.9825343489646912, 0.0009517967700958252)","(0.9805884500420892, 0.006311469160298202)"
42,4,2,"(0.9823203384876251, 0.0005446672439575195)","(0.9719627311145393, 0.0049857316686063025)"
43,4,3,"(0.9718312323093414, 0.0005739927291870117)","(0.7118647824114006, 0.014299243383493788)"
44,4,4,"(0.9814746677875519, 0.0004280209541320801)","(0.9778431246396417, 0.9787921773727446)"
45,4,5,"(0.9548499882221222, 0.011113733053207397)","(0.13999519096970925, 0.03264489530958892)"
46,4,6,"(0.9834769368171692, 0.0014875829219818115)","(0.9615823760591554, 0.027471779986774653)"
47,4,7,"(0.979062408208847, 0.9327532351016998)","(0.9792790264981455, 0.921636988778238)"
48,4,8,"(0.9798281490802765, 0.9660018682479858)","(0.9486233010986419, 0.44654326402853206)"
49,4,9,"(0.9798281490802765, 0.08061656355857849)","(0.9486233010986419, 0.024484203650331885)"
50,5,0,"(0.9770943522453308, 0.9587221145629883)","(0.9771500605665896, 0.9673684360414614)"
51,5,1,"(0.9772345721721649, 0.0029360055923461914)","(0.9348905962358152, 0.006261340086893254)"
52,5,2,"(0.9638034999370575, 0.003399282693862915)","(0.9500190881692987, 0.040876868860616054)"
53,5,3,"(0.9598588943481445, 0.0006959736347198486)","(0.9439717497695832, 0.005293996909487755)"
