,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9127762019634247, 0.00045299530029296875)","(0.9421510425130536, 0.009925372852793109)"
1,0,1,"(0.9803229570388794, 0.0005327761173248291)","(0.9803265336925967, 0.005197281023541839)"
2,0,2,"(0.9807932674884796, 0.04917892813682556)","(0.9732572965597516, 0.24946349187283307)"
3,0,3,"(0.9802490472793579, 0.00044676661491394043)","(0.975496826294898, 0.0067614743206252685)"
4,0,4,"(0.9808493256568909, 0.00046390295028686523)","(0.9791843263335156, 0.005144828958436752)"
5,0,5,"(0.9803523421287537, 0.0006494522094726562)","(0.9803199433316535, 0.005227946264275543)"
6,0,6,"(0.9811273813247681, 0.0004318058490753174)","(0.977672330874379, 0.005874518057227535)"
7,0,7,"(0.9499646425247192, 0.0013762414455413818)","(0.8884016542136091, 0.010890137472861565)"
8,0,8,"(0.9811000823974609, 0.0004729926586151123)","(0.9704137953764006, 0.005356224130480202)"
9,0,9,"(0.009154170751571655, 0.0004531741142272949)","(0.08509460864992896, 0.005364451034563377)"
10,1,0,"(0.9808686971664429, 0.0004458129405975342)","(0.9705560892053661, 0.006053868471718839)"
11,1,1,"(0.9749611616134644, 0.0004673898220062256)","(0.9663350157197835, 0.005935192062468432)"
12,1,2,"(0.9690309464931488, 0.00046828389167785645)","(0.9698817761771089, 0.007572495233269233)"
13,1,3,"(0.9788971245288849, 0.90736323595047)","(0.9580813226186895, 0.9003815161284303)"
14,1,4,"(0.9701620042324066, 0.00046259164810180664)","(0.9494823645852035, 0.005307905961868853)"
15,1,5,"(0.9813648760318756, 0.0004385411739349365)","(0.9644740203268863, 0.0050419779303746215)"
16,1,6,"(0.9767548143863678, 0.0020839273929595947)","(0.9691241465542567, 0.010149278181089627)"
17,1,7,"(0.9740298688411713, 0.0005591809749603271)","(0.9555245138356018, 0.014413048970750618)"
18,1,8,"(0.9767641425132751, 0.00046008825302124023)","(0.9309223732268452, 0.006557374516100674)"
19,1,9,"(0.9776287376880646, 0.0005244016647338867)","(0.9522001333059954, 0.005997790818622522)"
20,2,0,"(0.9759930372238159, 0.0004813075065612793)","(0.9745844581923128, 0.005860769141814132)"
21,2,1,"(0.9825412034988403, 0.0005250275135040283)","(0.974378318994523, 0.005829477660731635)"
22,2,2,"(0.97565096616745, 0.00044402480125427246)","(0.9787616198780537, 0.0059252243491535435)"
23,2,3,"(0.9769140481948853, 0.0004571676254272461)","(0.9768055821031308, 0.013744317643476878)"
24,2,4,"(0.977590024471283, 0.0004665553569793701)","(0.969215325153794, 0.0054129910399407025)"
25,2,5,"(0.9794434905052185, 0.000517725944519043)","(0.9739590352613786, 0.0051190569431986575)"
26,2,6,"(0.9744995832443237, 0.028157949447631836)","(0.9657386322854126, 0.17363528019531332)"
27,2,7,"(0.977534294128418, 0.00045949220657348633)","(0.9437563779267508, 0.005370463896266917)"
28,2,8,"(0.9731376767158508, 0.0005503296852111816)","(0.9593782701465745, 0.005258634336156787)"
29,2,9,"(0.9804799854755402, 0.004566788673400879)","(0.9549407959975387, 0.18340349495512825)"
30,3,0,"(0.9808569848537445, 0.17145875096321106)","(0.9793002252212507, 0.08871655655088143)"
31,3,1,"(0.9738900363445282, 0.022074490785598755)","(0.9634032987389209, 0.10347115186713968)"
32,3,2,"(0.9639315605163574, 0.0004360377788543701)","(0.9399155311166617, 0.00557459368701297)"
33,3,3,"(0.9813300669193268, 0.0004335939884185791)","(0.958920635947198, 0.005535534723681234)"
34,3,4,"(0.9746536910533905, 0.00048032402992248535)","(0.95736946159601, 0.0053556855996799)"
35,3,5,"(0.982294499874115, 0.00841379165649414)","(0.9780348863212329, 0.21722668312252288)"
36,3,6,"(0.980020672082901, 0.0005220770835876465)","(0.9747045122652402, 0.005210784052356887)"
37,3,7,"(0.9715830981731415, 0.0004582405090332031)","(0.9450142025289394, 0.005037707474962718)"
38,3,8,"(0.9706493318080902, 0.013426780700683594)","(0.9388164703359365, 0.08800637894300849)"
39,3,9,"(0.9770886600017548, 0.00042361021041870117)","(0.9762608389891195, 0.005943595739368247)"
40,4,0,"(0.9778508841991425, 0.0005042850971221924)","(0.9620076550125564, 0.007554570132263617)"
41,4,1,"(0.9669657945632935, 0.014008283615112305)","(0.9038111177218898, 0.006014455632957968)"
42,4,2,"(0.012989938259124756, 0.0006677508354187012)","(0.1880378039893436, 0.02800053119250783)"
43,4,3,"(0.9755299091339111, 0.0004361569881439209)","(0.9542339633864338, 0.007026877810046975)"
44,4,4,"(0.9750823080539703, 0.003509044647216797)","(0.964381609746165, 0.006242329932428374)"
45,4,5,"(0.9815042316913605, 0.0005154609680175781)","(0.9699585133581725, 0.007198615296277965)"
46,4,6,"(0.9740238189697266, 0.03363218903541565)","(0.9415864919606923, 0.017925040547899444)"
47,4,7,"(0.9806049168109894, 0.00047090649604797363)","(0.9567558733943173, 0.005658877865412654)"
48,4,8,"(0.973933070898056, 0.00043776631355285645)","(0.9770698386247241, 0.005132369960660796)"
