,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9833633899688721, 0.08959835767745972)","(0.9694494523631527, 0.06498496757970808)"
1,0,1,"(0.9684924185276031, 0.00048720836639404297)","(0.9624950383214723, 0.005116002845777504)"
2,0,2,"(0.9729800224304199, 0.0004787147045135498)","(0.9693135696039614, 0.010263849151591713)"
3,0,3,"(0.9749798774719238, 0.00739818811416626)","(0.6216997369137456, 0.03810568373821232)"
4,0,4,"(0.9731376767158508, 0.00043889880180358887)","(0.9593782701465745, 0.005549919560004564)"
5,0,5,"(0.9818279445171356, 0.0005700588226318359)","(0.9804727560101325, 0.005539644266815092)"
6,0,6,"(0.9826609790325165, 0.00045859813690185547)","(0.9752449942277551, 0.005251814262777202)"
7,0,7,"(0.9749844968318939, 0.00044158101081848145)","(0.9742998777102994, 0.006184842726214619)"
8,0,8,"(0.965311199426651, 0.0004642605781555176)","(0.9459436466568899, 0.007050009150969866)"
9,0,9,"(0.9810303747653961, 0.0028259456157684326)","(0.9685593218509362, 0.006599277317111039)"
10,1,0,"(0.9833357930183411, 0.00043192505836486816)","(0.9789562888468067, 0.006545236964347535)"
11,1,1,"(0.08882752060890198, 0.0004546046257019043)","(0.15985440507992338, 0.005200289648832149)"
12,1,2,"(0.9832605123519897, 0.0004640817642211914)","(0.9634592332299461, 0.005606143344606165)"
13,1,3,"(0.9790630638599396, 0.0004464089870452881)","(0.9677133518513713, 0.005968396857567969)"
14,1,4,"(0.9731376767158508, 0.00045567750930786133)","(0.9634985119959795, 0.005409603464924513)"
15,1,5,"(0.9691371619701385, 0.0005516409873962402)","(0.9523560678719427, 0.005253583245941671)"
16,1,6,"(0.9820232391357422, 0.0005316436290740967)","(0.9564403238184684, 0.005468675489003584)"
17,1,7,"(0.9263435304164886, 0.0022401809692382812)","(0.9704716030508299, 0.010730960326155666)"
18,1,8,"(0.9766844511032104, 0.00046199560165405273)","(0.948724647615749, 0.005390725662343427)"
19,1,9,"(0.9742375612258911, 0.0004414021968841553)","(0.9626280485712546, 0.034126271304568565)"
20,2,0,"(0.9772138893604279, 0.018093228340148926)","(0.9492766261452498, 0.0174210947638132)"
21,2,1,"(0.9809727966785431, 0.0004648268222808838)","(0.9783889173209971, 0.005681210023403033)"
22,2,2,"(0.9793410301208496, 0.0005674958229064941)","(0.9620908204676317, 0.005952318767716367)"
23,2,3,"(0.9778057336807251, 0.0005004703998565674)","(0.9750280756416473, 0.00835381903281707)"
24,2,4,"(0.9665490984916687, 0.00046685338020324707)","(0.96125932930759, 0.010194883633028898)"
25,2,5,"(0.2409430742263794, 0.0005198121070861816)","(0.8531004414021711, 0.01570650976220855)"
26,2,6,"(0.9785301089286804, 0.0005484223365783691)","(0.9554767567351607, 0.010283636168658041)"
27,2,7,"(0.0072717368602752686, 0.0004569888114929199)","(0.15766713129134524, 0.007259835437362094)"
28,2,8,"(0.9762228727340698, 0.0006206035614013672)","(0.9539111088129072, 0.010151347857843827)"
29,2,9,"(0.979564368724823, 0.00047585368156433105)","(0.9784080300681833, 0.005471318806045334)"
30,3,0,"(0.9694966673851013, 0.0004710257053375244)","(0.9427678575665482, 0.005587651184451378)"
31,3,1,"(0.9544411301612854, 0.21120646595954895)","(0.9271189156838173, 0.5453052666178053)"
32,3,2,"(0.9828195869922638, 0.0004768669605255127)","(0.9655686518383253, 0.005497834996686068)"
33,3,3,"(0.8278380930423737, 0.0005181431770324707)","(0.943417181073307, 0.005772537510160509)"
34,3,4,"(0.9800611734390259, 0.0004496574401855469)","(0.9762944825585534, 0.0054757990017824144)"
35,3,5,"(0.9759149849414825, 0.0004938244819641113)","(0.976919081044164, 0.006172442638232846)"
36,3,6,"(0.983250766992569, 0.0005461573600769043)","(0.9772556978009155, 0.006769055233125274)"
37,3,7,"(0.9731376767158508, 0.00047090649604797363)","(0.9593782701465745, 0.006106810785810224)"
38,3,8,"(0.9822154343128204, 0.0006231069564819336)","(0.9694419029371396, 0.00634253293354378)"
39,3,9,"(0.9785680174827576, 0.0013508498668670654)","(0.9554434164313406, 0.007816550719199311)"
40,4,0,"(0.9807544350624084, 0.0044311583042144775)","(0.9692478678471835, 0.12078176542163134)"
41,4,1,"(0.9785727560520172, 0.000485837459564209)","(0.9797233919914053, 0.005067286936571962)"
42,4,2,"(0.9644936323165894, 0.0004935860633850098)","(0.9667915678778479, 0.005972355887879921)"
43,4,3,"(0.9820499420166016, 0.0005305111408233643)","(0.9696509075181579, 0.006366535187974584)"
44,4,4,"(0.976428210735321, 0.0005004703998565674)","(0.9793041492962683, 0.005803494868047863)"
45,4,5,"(0.9731215536594391, 0.00044354796409606934)","(0.9566073297592593, 0.005227036239442503)"
