,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9817852675914764, 0.9748487770557404)","(0.9791710507925215, 0.9263085802982565)"
1,0,1,"(0.978586733341217, 0.0004089772701263428)","(0.9584196820519993, 0.005559127642661315)"
2,0,2,"(0.9272584617137909, 0.9148823022842407)","(0.04772012704190814, 0.061375839927566345)"
3,0,3,"(0.9815966188907623, 0.0005990266799926758)","(0.9753874500735841, 0.2892747921665501)"
4,0,4,"(0.9780024886131287, 0.005030572414398193)","(0.9768321598713552, 0.0891805411439569)"
5,0,5,"(0.9818574488162994, 0.0004597306251525879)","(0.9763739308862965, 0.005276378753320403)"
6,0,6,"(0.9824127554893494, 0.00048089027404785156)","(0.973157543473228, 0.007049281502890428)"
7,0,7,"(0.9765537083148956, 0.000491797924041748)","(0.9734603855092975, 0.0064994030648524125)"
8,0,8,"(0.1277914047241211, 0.004956156015396118)","(0.8871584657152564, 0.10369315018940423)"
9,0,9,"(0.9736230075359344, 0.0014964640140533447)","(0.9704706670202463, 0.02793385042033458)"
10,1,0,"(0.9736258387565613, 0.0006701946258544922)","(0.9657876029837585, 0.005419582318652154)"
11,1,1,"(0.9837992489337921, 0.0007371604442596436)","(0.9760146568145294, 0.01562760587935417)"
12,1,2,"(0.9756375849246979, 0.0005741715431213379)","(0.7790033062252207, 0.05226772824395215)"
13,1,3,"(0.9769710302352905, 0.9259092509746552)","(0.9650505528415293, 0.9053673903363653)"
14,1,4,"(0.979572981595993, 0.8104348480701447)","(0.9767737284598608, 0.4003390103669731)"
15,1,5,"(0.9813820421695709, 0.018800973892211914)","(0.9772319340890658, 0.9487685868066165)"
16,1,6,"(0.9740144312381744, 0.001004040241241455)","(0.9678903583644168, 0.0054100370594582356)"
17,1,7,"(0.9622840285301208, 0.0004528164863586426)","(0.9684629358482478, 0.011383571828227565)"
18,1,8,"(0.9595162570476532, 0.008494675159454346)","(0.1791584389471043, 0.0553588084963518)"
19,1,9,"(0.975709080696106, 0.017177730798721313)","(0.9704882554854531, 0.03041556409725242)"
20,2,0,"(0.9821672439575195, 0.001417011022567749)","(0.9799178733797033, 0.005438106700852917)"
21,2,1,"(0.9523904919624329, 0.02426367998123169)","(0.9400238022159428, 0.818505202813077)"
22,2,2,"(0.9832194149494171, 0.19226327538490295)","(0.9776346037614891, 0.9343747128296312)"
23,2,3,"(0.976040780544281, 0.9616841375827789)","(0.9400784467533827, 0.5214374883452833)"
24,2,4,"(0.9812568426132202, 0.9611916244029999)","(0.9796960550031311, 0.9431968167859409)"
25,2,5,"(0.9808016419410706, 0.9086585640907288)","(0.9770791685770222, 0.9223861496143585)"
26,2,6,"(0.9799234569072723, 0.0005258619785308838)","(0.9725324174317899, 0.005300916726643682)"
