,conversation id,turn,score distilbert,score roberta
119,11,9,"(0.0007511377334594727, 0.0004413425922393799)","(0.005221492709817851, 0.005114813743592144)"
120,12,0,"(0.9639939069747925, 0.0004799067974090576)","(0.9511440273009677, 0.006263289671637124)"
121,12,1,"(0.0027842819690704346, 0.000644683837890625)","(0.029454670869498132, 0.005543607003424865)"
122,12,2,"(0.0929325520992279, 0.0005085170269012451)","(0.9342215099423931, 0.006717224961659308)"
123,12,3,"(0.2402094304561615, 0.0005065500736236572)","(0.8881578340498855, 0.008872206353907107)"
124,12,4,"(0.8378454744815826, 0.00047531723976135254)","(0.8940385232112279, 0.006374416041450279)"
125,12,5,"(0.000523686408996582, 0.0004584789276123047)","(0.00541384339838899, 0.005512417786391197)"
126,12,6,"(0.0575486421585083, 0.001059204339981079)","(0.10907956775973725, 0.04074045592271524)"
127,12,7,"(0.0011785328388214111, 0.00046518445014953613)","(0.14660024817759928, 0.006928013826144544)"
128,12,8,"(0.002166926860809326, 0.0004538297653198242)","(0.007465150333043664, 0.005578557477074355)"
129,12,9,"(0.8394988775253296, 0.0004229545593261719)","(0.9211312225251065, 0.00679075831397444)"
130,13,0,"(0.001340419054031372, 0.0004051029682159424)","(0.0053555611356007, 0.004923790745643912)"
131,13,1,"(0.0009561479091644287, 0.0004910826683044434)","(0.00654840962584545, 0.005412446832683446)"
132,13,2,"(0.0005798637866973877, 0.013191789388656616)","(0.005554758759074664, 0.0077369694489126395)"
133,13,3,"(0.0008601546287536621, 0.0004360973834991455)","(0.005172025313882168, 0.005180024829661891)"
134,13,4,"(0.19756677746772766, 0.0034387409687042236)","(0.11558314810678082, 0.013443708837256929)"
135,13,5,"(0.9772261083126068, 0.00044840574264526367)","(0.9748041996320457, 0.00567832588284416)"
136,13,6,"(0.9731663465499878, 0.0004805326461791992)","(0.9718275665892729, 0.005660740236971878)"
137,13,7,"(0.008750498294830322, 0.0004165172576904297)","(0.7340831338024699, 0.0076860945727304465)"
138,13,8,"(0.0005539357662200928, 0.0005575120449066162)","(0.005079832148780802, 0.0052184174238694425)"
139,13,9,"(0.044467657804489136, 0.0005782842636108398)","(0.6682289333293862, 0.012798155971169336)"
140,14,0,"(0.7671645879745483, 0.0005326569080352783)","(0.940053165847514, 0.06457887213851586)"
141,14,1,"(0.0016376674175262451, 0.0005342662334442139)","(0.011710275373667688, 0.012679184461408654)"
142,14,2,"(0.0017877519130706787, 0.0005290210247039795)","(0.0048764773157828015, 0.009233021339215872)"
143,14,3,"(0.0010903477668762207, 0.0004989802837371826)","(0.006409600654816401, 0.005824488889905238)"
144,14,4,"(0.0007399618625640869, 0.0004030168056488037)","(0.02911615500861744, 0.005704400553394991)"
145,14,5,"(0.000523984432220459, 0.000417172908782959)","(0.0061148212812750504, 0.005804540441180808)"
146,14,6,"(0.000696033239364624, 0.0004118978977203369)","(0.008826664329470406, 0.005177465021746163)"
147,14,7,"(0.0023649632930755615, 0.0004596710205078125)","(0.0828294850550966, 0.007640589983080782)"
148,14,8,"(0.03810420632362366, 0.00047722458839416504)","(0.11117503458289969, 0.00512747358031319)"
149,14,9,"(0.14046230912208557, 0.00044971704483032227)","(0.04669793923320032, 0.005491945956089698)"
150,15,0,"(0.9761003851890564, 0.0020401477813720703)","(0.9083325104083922, 0.013700555975632463)"
151,15,1,"(0.9575539827346802, 0.0089150071144104)","(0.14818178866492157, 0.027722988700446174)"
152,15,2,"(0.9434747099876404, 0.0005041658878326416)","(0.34989659144185764, 0.008534931999548795)"
153,15,3,"(0.0035552382469177246, 0.0004659593105316162)","(0.9775840856134579, 0.005899189236307075)"
154,15,4,"(0.04522448778152466, 0.0004895329475402832)","(0.018878442040016388, 0.006674458137899431)"
155,15,5,"(0.03561526536941528, 0.0005282461643218994)","(0.48580963805290944, 0.006153441173993049)"
156,15,6,"(0.1546134650707245, 0.0004757344722747803)","(0.6103897264106876, 0.0062989660373867495)"
157,15,7,"(0.05306562781333923, 0.0005654394626617432)","(0.5366360189853024, 0.007056387606164236)"
158,15,8,"(0.0007252991199493408, 0.000512242317199707)","(0.005969488938369193, 0.00502206719679795)"
159,15,9,"(0.8776758313179016, 0.0004931092262268066)","(0.9788839419030828, 0.0057185194406811)"
160,16,0,"(0.10107415914535522, 0.0032247304916381836)","(0.9665210146012065, 0.04503755245945077)"
161,16,1,"(0.005007445812225342, 0.00045561790466308594)","(0.4752965110817882, 0.005770928570503563)"
162,16,2,"(0.001291036605834961, 0.0004961788654327393)","(0.09016664580661804, 0.006275014720913112)"
163,16,3,"(0.07910510897636414, 0.000473707914352417)","(0.19882245748782615, 0.00777431384195695)"
164,16,4,"(0.001334846019744873, 0.0004843473434448242)","(0.02454762991935993, 0.0059436718064767545)"
165,16,5,"(0.9756855964660645, 0.00047013163566589355)","(0.966527679532727, 0.0059390053320242464)"
