,conversation id,turn,score distilbert,score roberta
69,6,9,"(0.963138997554779, 0.000552445650100708)","(0.8831128664182917, 0.010197953979971875)"
70,7,0,"(0.06921052932739258, 0.0006015300750732422)","(0.02402244273609302, 0.022993202152040478)"
71,7,1,"(0.9796754717826843, 0.0026177167892456055)","(0.9535868999783661, 0.01295839648184883)"
72,7,2,"(0.9215406179428101, 0.001873314380645752)","(0.956784273806759, 0.007166177110223968)"
73,7,3,"(0.9745454788208008, 0.0005512237548828125)","(0.9727752777795179, 0.008403388369673009)"
74,7,4,"(0.10885581374168396, 0.0005040466785430908)","(0.8076553923305085, 0.0058758910900137025)"
75,7,5,"(0.0011334419250488281, 0.0005053579807281494)","(0.9165673776987677, 0.007433307081831792)"
76,7,6,"(0.0017282068729400635, 0.00045412778854370117)","(0.12105828832339087, 0.005081825564877278)"
77,7,7,"(0.025680482387542725, 0.0004987418651580811)","(0.5042731042867643, 0.008747480240713434)"
78,7,8,"(0.002816528081893921, 0.00040861964225769043)","(0.01772293767861285, 0.004968146502828785)"
79,7,9,"(0.8797115683555603, 0.00041997432708740234)","(0.9493226754946044, 0.006354875076001288)"
80,8,0,"(0.010492086410522461, 0.0006872415542602539)","(0.0061708398995953375, 0.008431726068717752)"
81,8,1,"(0.0027574002742767334, 0.0004564523696899414)","(0.01168297371376733, 0.006462543727806306)"
82,8,2,"(0.0032466650009155273, 0.00046133995056152344)","(0.0163136997558017, 0.005193717305072143)"
83,8,3,"(0.9771240055561066, 0.0005261600017547607)","(0.9671424801501625, 0.005091700455500763)"
84,8,4,"(0.010570108890533447, 0.0005593001842498779)","(0.04600173848125219, 0.006703291607738662)"
85,8,5,"(0.005342602729797363, 0.0005018413066864014)","(0.006449575208178756, 0.006567984823414907)"
86,8,6,"(0.0006257891654968262, 0.00043123960494995117)","(0.006353619619004443, 0.005368217835574603)"
87,8,7,"(0.9599410891532898, 0.00046199560165405273)","(0.942191805447825, 0.005296596439887402)"
88,8,8,"(0.871670126914978, 0.00048792362213134766)","(0.03924051815100003, 0.008413232158518297)"
89,8,9,"(0.009579181671142578, 0.000469893217086792)","(0.07556800040297078, 0.006893403832017887)"
90,9,0,"(0.0019404888153076172, 0.0004164576530456543)","(0.031044455093329048, 0.00511565579366208)"
91,9,1,"(0.9753036797046661, 0.0004565715789794922)","(0.962060487189503, 0.0052624245756606475)"
92,9,2,"(0.9773485958576202, 0.0004603266716003418)","(0.8983745352344162, 0.012719462312894059)"
93,9,3,"(0.9781801402568817, 0.0005425810813903809)","(0.9741282964874066, 0.006576515254095099)"
