,conversation id,turn,score distilbert,score roberta
20,2,0,"(0.9336475431919098, 0.0004876255989074707)","(0.9033302101941625, 0.005396337837206047)"
21,2,1,"(0.0037533938884735107, 0.0004932284355163574)","(0.039017636343151, 0.006802075465897063)"
22,2,2,"(0.0014838576316833496, 0.00046816468238830566)","(0.021182700691311118, 0.005271298207811448)"
23,2,3,"(0.0006991922855377197, 0.0004748404026031494)","(0.007705350106693739, 0.005258165423635356)"
24,2,4,"(0.0017921924591064453, 0.0077447593212127686)","(0.005773645967758693, 0.006388665966058176)"
25,2,5,"(0.9727880954742432, 0.00044271349906921387)","(0.9653724829185873, 0.005209165307423056)"
26,2,6,"(0.9794738590717316, 0.0004697740077972412)","(0.9760914593336444, 0.004974656690704687)"
27,2,7,"(0.0029007792472839355, 0.0004474818706512451)","(0.005446205562775793, 0.005368940954928313)"
28,2,8,"(0.0398978590965271, 0.00048026442527770996)","(0.22529038066635476, 0.005320276523648649)"
29,2,9,"(0.0007990896701812744, 0.000489652156829834)","(0.006127660962411674, 0.0052239874413414385)"
30,3,0,"(0.9635034501552582, 0.0018142461776733398)","(0.9470064669575882, 0.055999897674088965)"
31,3,1,"(0.001059204339981079, 0.0005689859390258789)","(0.015371323148600053, 0.005708726765149751)"
32,3,2,"(0.0006515681743621826, 0.005029469728469849)","(0.005304938569295705, 0.007755793646368473)"
33,3,3,"(0.009350031614303589, 0.0004436075687408447)","(0.11845384303320607, 0.005948392677143986)"
34,3,4,"(0.9138879477977753, 0.0004692971706390381)","(0.9289855251829876, 0.017259454984611636)"
35,3,5,"(0.01170775294303894, 0.000517725944519043)","(0.12109119511687416, 0.010894288362529592)"
36,3,6,"(0.010604649782180786, 0.00046449899673461914)","(0.03534375290493521, 0.0053528261923666085)"
37,3,7,"(0.0006443262100219727, 0.000462949275970459)","(0.005220202454962815, 0.005290015936559341)"
38,3,8,"(0.9725342690944672, 0.0004961788654327393)","(0.9654412853894248, 0.007622880066732554)"
39,3,9,"(0.9766284823417664, 0.0004462897777557373)","(0.9716916054749015, 0.0052981065083007)"
40,4,0,"(0.9565822184085846, 0.00045925378799438477)","(0.937686171110672, 0.006852848688935441)"
41,4,1,"(0.003796190023422241, 0.0004532933235168457)","(0.2124485560034515, 0.005254934051725584)"
42,4,2,"(0.011428803205490112, 0.0004795491695404053)","(0.10688614774831169, 0.005437890069997884)"
43,4,3,"(0.0008364617824554443, 0.00571170449256897)","(0.007688615316958583, 0.006504174196782974)"
44,4,4,"(0.0015772879123687744, 0.0004494190216064453)","(0.005593480482796564, 0.005892643777109111)"
45,4,5,"(0.003976017236709595, 0.0004462897777557373)","(0.020131492078611018, 0.005851971426361563)"
46,4,6,"(0.0014166533946990967, 0.0004705488681793213)","(0.00580121176728554, 0.005318982171720934)"
47,4,7,"(0.07869970798492432, 0.0025912225246429443)","(0.7863373377053734, 0.03522236390320907)"
48,4,8,"(0.0006438493728637695, 0.0004399120807647705)","(0.005295310329966279, 0.005206652919160383)"
49,4,9,"(0.9731376767158508, 0.00047466158866882324)","(0.9593782701465745, 0.005147028428326578)"
50,5,0,"(0.9786513447761536, 0.000549614429473877)","(0.9568263190407865, 0.005885101153073163)"
51,5,1,"(0.0007318854331970215, 0.0004506111145019531)","(0.006785498803439085, 0.005013225669081652)"
52,5,2,"(0.9330869317054749, 0.0004450976848602295)","(0.9663356672303417, 0.005433912293941052)"
53,5,3,"(0.9309861660003662, 0.0004489421844482422)","(0.948302708819777, 0.008067305142176153)"
54,5,4,"(0.0013117790222167969, 0.0004108846187591553)","(0.007143736012669934, 0.005776485131287318)"
55,5,5,"(0.0004999339580535889, 0.00048613548278808594)","(0.01148311546179179, 0.005605625013385378)"
56,5,6,"(0.0004769265651702881, 0.0004578232765197754)","(0.005036553205296853, 0.005125177874600265)"
57,5,7,"(0.0016485154628753662, 0.00043070316314697266)","(0.024730710031579697, 0.005694842517148957)"
58,5,8,"(0.0020088553428649902, 0.022906512022018433)","(0.010145264582234803, 0.007341474610044854)"
59,5,9,"(0.0008751451969146729, 0.00048661231994628906)","(0.007662117665540638, 0.007817083261841806)"
60,6,0,"(0.970341682434082, 0.026561379432678223)","(0.9079100647284598, 0.20298869466194133)"
61,6,1,"(0.0006023049354553223, 0.00040033459663391113)","(0.00593207290248027, 0.00509316932050991)"
62,6,2,"(0.0008245110511779785, 0.0004825592041015625)","(0.019371662781309838, 0.005313203044016643)"
63,6,3,"(0.02416098117828369, 0.00044080615043640137)","(0.024494917407464487, 0.005731227340559383)"
64,6,4,"(0.17021876573562622, 0.003063023090362549)","(0.8907713146756382, 0.10129595073320262)"
65,6,5,"(0.0030421316623687744, 0.0004534721374511719)","(0.2355016554744369, 0.006110968221982073)"
66,6,6,"(0.0018495917320251465, 0.0004419982433319092)","(0.008351149164945832, 0.008829806197092642)"
67,6,7,"(0.0012868940830230713, 0.0004812479019165039)","(0.008555624288940307, 0.006875541358530884)"
