,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9768273532390594, 0.8824099898338318)","(0.9584894131995491, 0.8934767825057401)"
1,0,1,"(0.9752150475978851, 0.0005711913108825684)","(0.9739215480429332, 0.005345395288249765)"
2,0,2,"(0.981854110956192, 0.0008465051651000977)","(0.9761579195329333, 0.0054319386596533795)"
3,0,3,"(0.9748049676418304, 0.2399543821811676)","(0.9772599951605615, 0.8963211635428275)"
4,0,4,"(0.9383029937744141, 0.0006149709224700928)","(0.24958740922852685, 0.005091256013641109)"
5,0,5,"(0.9685491621494293, 0.00045436620712280273)","(0.9389675682631944, 0.00524110092598201)"
6,0,6,"(0.9808731079101562, 0.0035782158374786377)","(0.9784614407778492, 0.006642018664679338)"
7,0,7,"(0.9775800704956055, 0.0008823871612548828)","(0.9708854153033973, 0.005291215437012293)"
8,0,8,"(0.9836460649967194, 0.0005884468555450439)","(0.9791884371056812, 0.006489130310177109)"
9,0,9,"(0.9827707409858704, 0.0006234049797058105)","(0.975075372481841, 0.008352685420452638)"
10,1,0,"(0.9688802063465118, 0.0023170113563537598)","(0.9703942118156912, 0.09626611915057326)"
11,1,1,"(0.9641495943069458, 0.10161095857620239)","(0.90432201029433, 0.08352247833969957)"
12,1,2,"(0.9737181067466736, 0.0006549060344696045)","(0.9742702921686343, 0.005157643441161463)"
13,1,3,"(0.9806650578975677, 0.0008734762668609619)","(0.9803349742884283, 0.00542423903474258)"
14,1,4,"(0.008284121751785278, 0.0006238222122192383)","(0.011423539601887177, 0.008127629740636336)"
15,1,5,"(0.9803274571895599, 0.0006122291088104248)","(0.9692420329496995, 0.005173129487457053)"
16,1,6,"(0.9743525087833405, 0.0005892813205718994)","(0.9712562829735308, 0.005213115429613515)"
17,1,7,"(0.9499082565307617, 0.9028504490852356)","(0.9492864061930152, 0.8034722099740672)"
18,1,8,"(0.9811328053474426, 0.0005384981632232666)","(0.9654314520375107, 0.005622517856058711)"
19,1,9,"(0.9672465920448303, 0.0004660189151763916)","(0.9715695586922051, 0.0055439750397122175)"
20,2,0,"(0.974157840013504, 0.011870712041854858)","(0.950281866118841, 0.9081506049559526)"
21,2,1,"(0.9811268448829651, 0.0010373592376708984)","(0.9765391016533471, 0.00580083500399082)"
22,2,2,"(0.10276535153388977, 0.0004011690616607666)","(0.8939530264143449, 0.005268061306748091)"
23,2,3,"(0.9736569821834564, 0.0007140040397644043)","(0.9465332511438705, 0.007985010151505503)"
24,2,4,"(0.9655841886997223, 0.0010457634925842285)","(0.9706603301829679, 0.020428219778081933)"
25,2,5,"(0.9810431897640228, 0.9068665206432343)","(0.9789336293876368, 0.8834447743178208)"
26,2,6,"(0.951247364282608, 0.08807575702667236)","(0.9441822244364874, 0.22716353307997814)"
27,2,7,"(0.9794472754001617, 0.0005386769771575928)","(0.9680872929493345, 0.005594740447632549)"
28,2,8,"(0.966728150844574, 0.006064683198928833)","(0.9404640873186337, 0.03333651681794056)"
29,2,9,"(0.9785631597042084, 0.03634345531463623)","(0.16662802239683258, 0.022933403961172542)"
