,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9214127957820892, 0.01479727029800415)","(0.9020343585755406, 0.1154068847151832)"
1,0,1,"(0.001096874475479126, 0.000764697790145874)","(0.9763243654276106, 0.005618392469041337)"
2,0,2,"(0.001277625560760498, 0.009242236614227295)","(0.005009362075307675, 0.007504040292083203)"
3,0,3,"(0.20455452799797058, 0.0032876133918762207)","(0.5074132188849577, 0.014245475144174765)"
4,0,4,"(0.9613798260688782, 0.0004622340202331543)","(0.9179073333556274, 0.0058233652071087195)"
5,0,5,"(0.01799154281616211, 0.0005456805229187012)","(0.057846436625284464, 0.005731268098696031)"
6,0,6,"(0.0027637779712677, 0.0004551410675048828)","(0.01208047447930268, 0.005712801633091332)"
7,0,7,"(0.0007690191268920898, 0.0004898309707641602)","(0.07880277604002114, 0.008154277690339343)"
8,0,8,"(0.0006704926490783691, 0.0004508495330810547)","(0.005609613403531768, 0.005235440738895449)"
9,0,9,"(0.9811914563179016, 0.0004875063896179199)","(0.981529969366047, 0.005085042703460115)"
10,1,0,"(0.06079396605491638, 0.0004729926586151123)","(0.00794551155378695, 0.005635299521214747)"
11,1,1,"(0.9772325158119202, 0.00048482418060302734)","(0.9348617537990977, 0.005254615011083835)"
12,1,2,"(0.06931096315383911, 0.000470966100692749)","(0.010664306892258942, 0.005314619511950157)"
13,1,3,"(0.0020002126693725586, 0.0004716813564300537)","(0.9776308969711558, 0.005280517327090697)"
14,1,4,"(0.9766109883785248, 0.0004895925521850586)","(0.9358113989342667, 0.006431133635112348)"
15,1,5,"(0.9791521728038788, 0.0005896389484405518)","(0.9774913453992139, 0.006140670031471681)"
16,1,6,"(0.1479751169681549, 0.0004980266094207764)","(0.9321854019596717, 0.0051304468712360446)"
17,1,7,"(0.0020026564598083496, 0.0006258487701416016)","(0.010597813032244663, 0.005192224519436404)"
18,1,8,"(0.8365055024623871, 0.0005701184272766113)","(0.9315307857930323, 0.005826988269221295)"
19,1,9,"(0.0011031031608581543, 0.000513613224029541)","(0.005480794849339056, 0.005142169362291588)"
20,2,0,"(0.9664010405540466, 0.0004667937755584717)","(0.9240815104837242, 0.007415186044414031)"
