,conversation id,turn,score distilbert,score roberta
95,9,5,"(0.9773675501346588, 0.000504225492477417)","(0.9159378946602167, 0.006319530809159513)"
96,9,6,"(0.9748007655143738, 0.0004850029945373535)","(0.9646769858762899, 0.006230320139557333)"
97,9,7,"(0.0010743141174316406, 0.0030307769775390625)","(0.021374816760134228, 0.012167568273012522)"
98,9,8,"(0.9727940559387207, 0.0004557371139526367)","(0.9477526997297816, 0.006265747541714498)"
99,9,9,"(0.9733574092388153, 0.000493168830871582)","(0.927425325138203, 0.010408967339379306)"
100,10,0,"(0.003280550241470337, 0.0004992783069610596)","(0.11494057845100344, 0.008916830757169947)"
101,10,1,"(0.024517863988876343, 0.0004706084728240967)","(0.03293713521926263, 0.009243020036056246)"
102,10,2,"(0.9813195168972015, 0.0005024969577789307)","(0.9766367214877502, 0.006005633554636916)"
103,10,3,"(0.9813218414783478, 0.0005351603031158447)","(0.974936423884313, 0.005545389576694654)"
104,10,4,"(0.04319983720779419, 0.0004946589469909668)","(0.19489745092846092, 0.0061658705312921495)"
105,10,5,"(0.023198455572128296, 0.00045686960220336914)","(0.922033296747763, 0.005368867110834911)"
106,10,6,"(0.9709101617336273, 0.0005047023296356201)","(0.9717356301038307, 0.03456282742394124)"
107,10,7,"(0.9725294709205627, 0.0005742311477661133)","(0.9689795255977085, 0.04734053255252461)"
108,10,8,"(0.00823161005973816, 0.0004782378673553467)","(0.033684659424915636, 0.006009796586999882)"
109,10,9,"(0.0010365843772888184, 0.0004330575466156006)","(0.007411747410988475, 0.0055930693974374545)"
110,11,0,"(0.00047835707664489746, 0.00044468045234680176)","(0.015249953521998734, 0.005577584119027364)"
111,11,1,"(0.02689877152442932, 0.0004989206790924072)","(0.08245790966074056, 0.005969016433439761)"
112,11,2,"(0.09046715497970581, 0.0004634857177734375)","(0.1651359135265794, 0.016894206656940955)"
113,11,3,"(0.0784761905670166, 0.0005248486995697021)","(0.9514189275096195, 0.007471180196249368)"
114,11,4,"(0.0016592442989349365, 0.0004380643367767334)","(0.005610544433839619, 0.005215423105061132)"
115,11,5,"(0.005315124988555908, 0.000438004732131958)","(0.08617100026100032, 0.005902699704101726)"
116,11,6,"(0.00048422813415527344, 0.0004850625991821289)","(0.005204971256326831, 0.005197130637738716)"
117,11,7,"(0.9787567257881165, 0.0004324018955230713)","(0.954895183541413, 0.005377029172329831)"
118,11,8,"(0.08810049295425415, 0.0004962384700775146)","(0.9651912124918163, 0.0061914407974034075)"
119,11,9,"(0.12272298336029053, 0.00043269991874694824)","(0.8587176873164947, 0.005309975807737529)"
120,12,0,"(0.002466738224029541, 0.0004993975162506104)","(0.03779552654563143, 0.005572746286207886)"
121,12,1,"(0.8390516936779022, 0.00046253204345703125)","(0.25867058439907653, 0.006454053150381088)"
122,12,2,"(0.0011139214038848877, 0.00043699145317077637)","(0.022359792878102917, 0.006036119479892292)"
123,12,3,"(0.1307041049003601, 0.0005443096160888672)","(0.19528914101733605, 0.013602608374204768)"
124,12,4,"(0.01516413688659668, 0.00046139955520629883)","(0.007670054528774392, 0.00541385110103168)"
125,12,5,"(0.9706596434116364, 0.00044408440589904785)","(0.9527275274757273, 0.005623816323416689)"
126,12,6,"(0.9732607305049896, 0.00048232078552246094)","(0.9493642385047488, 0.005676008315695696)"
127,12,7,"(0.0011208057403564453, 0.004483133554458618)","(0.022099110255223143, 0.005395795295132899)"
128,12,8,"(0.001406162977218628, 0.0005112290382385254)","(0.0055914810337994465, 0.004900734088640193)"
129,12,9,"(0.9822972118854523, 0.0004654228687286377)","(0.9645631440608122, 0.007028258704388688)"
130,13,0,"(0.9781174063682556, 0.0005808770656585693)","(0.9793773309869725, 0.11551670220280241)"
131,13,1,"(0.0014210343360900879, 0.0004525184631347656)","(0.006857494276141368, 0.006802210766870258)"
132,13,2,"(0.002486318349838257, 0.0005750656127929688)","(0.007637459613792246, 0.008967341499195215)"
133,13,3,"(0.9753836095333099, 0.0016553401947021484)","(0.9572264262659995, 0.008351532215288554)"
134,13,4,"(0.004867047071456909, 0.00048476457595825195)","(0.005856497735564457, 0.005265852851142348)"
135,13,5,"(0.008915334939956665, 0.00042194128036499023)","(0.06871447719306194, 0.006616207463391426)"
136,13,6,"(0.9454492330551147, 0.000473707914352417)","(0.19783944056931557, 0.005257893573189651)"
137,13,7,"(0.09529754519462585, 0.002814173698425293)","(0.08676257251355704, 0.00737299020199636)"
138,13,8,"(0.0012523531913757324, 0.00044599175453186035)","(0.006790681128085999, 0.006198116355372483)"
139,13,9,"(0.10991957783699036, 0.0004755556583404541)","(0.7403672368893246, 0.005176573560830022)"
140,14,0,"(0.027057677507400513, 0.00042814016342163086)","(0.07966514789297487, 0.006237808787215697)"
141,14,1,"(0.0007624924182891846, 0.0004526376724243164)","(0.007177146966687217, 0.0051664442400009575)"
142,14,2,"(0.00092354416847229, 0.0004413425922393799)","(0.007092045095906837, 0.005190059999780354)"
143,14,3,"(0.0005760788917541504, 0.0004392564296722412)","(0.00656299308952363, 0.0069253438901011165)"
144,14,4,"(0.025572389364242554, 0.000424802303314209)","(0.7540306615761075, 0.02196713690545108)"
145,14,5,"(0.0011902153491973877, 0.0004361569881439209)","(0.03508270381107387, 0.005094251911847969)"
146,14,6,"(0.0022871196269989014, 0.0005226731300354004)","(0.00584827192944997, 0.005206324446215254)"
147,14,7,"(0.9751764237880707, 0.0004519224166870117)","(0.9741245648162377, 0.005547293720836321)"
148,14,8,"(0.0007789433002471924, 0.00041562318801879883)","(0.005458063146787806, 0.005273316335041567)"
149,14,9,"(0.9765542447566986, 0.0005391836166381836)","(0.9751418402135783, 0.005734646591215222)"
150,15,0,"(0.9753917455673218, 0.0023614168167114258)","(0.9479572824512992, 0.039039758845857434)"
151,15,1,"(0.8363736569881439, 0.0004983842372894287)","(0.261907044850654, 0.01962893582017892)"
152,15,2,"(0.9749806821346283, 0.000496596097946167)","(0.9756645289136142, 0.006319144550523638)"
153,15,3,"(0.018588870763778687, 0.0004329383373260498)","(0.9332656138596233, 0.04243977966878167)"
154,15,4,"(0.972134530544281, 0.0008152425289154053)","(0.972019052201695, 0.008142130805591978)"
155,15,5,"(0.0012115538120269775, 0.0005550682544708252)","(0.004992537182139339, 0.0056186455553075)"
156,15,6,"(0.0005677938461303711, 0.0005273520946502686)","(0.005704603398514202, 0.005173419065111877)"
157,15,7,"(0.001943349838256836, 0.00043192505836486816)","(0.06263785342900924, 0.006038545984508576)"
158,15,8,"(0.0005144476890563965, 0.00048297643661499023)","(0.005615268453596081, 0.005615627907042575)"
159,15,9,"(0.0006505250930786133, 0.00045543909072875977)","(0.010717847524458412, 0.005595944972536905)"
160,16,0,"(0.8370620906352997, 0.0005129575729370117)","(0.8302149318252806, 0.011142862897969603)"
161,16,1,"(0.006292432546615601, 0.0010956823825836182)","(0.059422171010435364, 0.007366540374034793)"
162,16,2,"(0.0007564425468444824, 0.00044676661491394043)","(0.013809345249506283, 0.005854771166778004)"
163,16,3,"(0.0017657876014709473, 0.0004584193229675293)","(0.01501285816274016, 0.005922652202667476)"
164,16,4,"(0.0012431740760803223, 0.0004437267780303955)","(0.04209440887869226, 0.005849530717564109)"
165,16,5,"(0.010196328163146973, 0.00046455860137939453)","(0.029953021422461056, 0.005221747826547462)"
166,16,6,"(0.9800494015216827, 0.00046449899673461914)","(0.9786869075525605, 0.00551894364483019)"
167,16,7,"(0.006851851940155029, 0.0004961192607879639)","(0.006704396581574036, 0.005369766040388876)"
168,16,8,"(0.02480342984199524, 0.0004528164863586426)","(0.8664184373417737, 0.006450901457590997)"
169,16,9,"(0.002104729413986206, 0.0005103647708892822)","(0.01411316210039355, 0.005983278664836972)"
170,17,0,"(0.018120408058166504, 0.0004197359085083008)","(0.6503091670682778, 0.008784758074753214)"
171,17,1,"(0.0024818480014801025, 0.0005238652229309082)","(0.045509368565314366, 0.005226585004923172)"
172,17,2,"(0.8336814939975739, 0.00043329596519470215)","(0.15838515355968305, 0.005459650066676706)"
173,17,3,"(0.0007094740867614746, 0.0004949569702148438)","(0.005521558757205292, 0.005619535443330604)"
174,17,4,"(0.911727786064148, 0.0004588961601257324)","(0.8106551064672127, 0.00590046451278488)"
175,17,5,"(0.02110600471496582, 0.0004265308380126953)","(0.8388007864025632, 0.006322717589217909)"
176,17,6,"(0.001158297061920166, 0.00046631693840026855)","(0.11543056936431167, 0.0062704819373813475)"
177,17,7,"(0.9074749648571014, 0.0030859410762786865)","(0.7995983351723678, 0.017843949355499693)"
178,17,8,"(0.0005156993865966797, 0.00043460726737976074)","(0.005218226825369502, 0.005285864943520318)"
179,17,9,"(0.0015446841716766357, 0.0017343461513519287)","(0.005430547753234516, 0.005702545529456111)"
180,18,0,"(0.003326594829559326, 0.0004304051399230957)","(0.01817377911952534, 0.005655331920875611)"
181,18,1,"(0.9755066633224487, 0.0004992783069610596)","(0.9675412281517507, 0.006302918961311498)"
182,18,2,"(0.9465393126010895, 0.0004533529281616211)","(0.7956168718928327, 0.00784311067637323)"
183,18,3,"(0.0009208023548126221, 0.0004565119743347168)","(0.005375797575317839, 0.0053516838699361365)"
184,18,4,"(0.001140505075454712, 0.0004750192165374756)","(0.005405810345800643, 0.006833077493110005)"
185,18,5,"(0.0012336373329162598, 0.0005940794944763184)","(0.005835048772735269, 0.005133236802425634)"
186,18,6,"(0.8380038738250732, 0.0004843473434448242)","(0.9729705664895287, 0.007078981910430907)"
187,18,7,"(0.9563679099082947, 0.0007211863994598389)","(0.23240383100335907, 0.011507660881959675)"
188,18,8,"(0.015334725379943848, 0.0004839301109313965)","(0.17188236470973262, 0.012724457245485321)"
189,18,9,"(0.004275530576705933, 0.0004449784755706787)","(0.9810870026931794, 0.005561257986965761)"
190,19,0,"(0.0007706880569458008, 0.0005085766315460205)","(0.0052661051280845275, 0.005205954012741074)"
191,19,1,"(0.9582090377807617, 0.0005945563316345215)","(0.8470598440431317, 0.007775218746583079)"
192,19,2,"(0.11354076862335205, 0.000432819128036499)","(0.02240615696252985, 0.006963808622665006)"
193,19,3,"(0.00445181131362915, 0.0004578232765197754)","(0.9594830699876176, 0.005829184736275002)"
194,19,4,"(0.000941932201385498, 0.0004412829875946045)","(0.0048527913397400325, 0.005035174640086298)"
195,19,5,"(0.008345156908035278, 0.0004341304302215576)","(0.07625595843742235, 0.006502288737400727)"
196,19,6,"(0.9835625886917114, 0.0005051195621490479)","(0.9788365748071399, 0.007674374620156927)"
197,19,7,"(0.014890700578689575, 0.0005207657814025879)","(0.931795544137843, 0.06706462511741845)"
198,19,8,"(0.9752778112888336, 0.0005088150501251221)","(0.9776199503564238, 0.00954852053460922)"
199,19,9,"(0.9659146070480347, 0.0005506277084350586)","(0.9622007189165235, 0.005419124832888635)"
