,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.974755734205246, 0.0004953742027282715)","(0.9747159196545221, 0.0052641172119911005)"
1,0,1,"(0.9688820242881775, 0.0010378360748291016)","(0.9579030626650952, 0.009241784348137093)"
2,0,2,"(0.9588835537433624, 0.00047150254249572754)","(0.1653660980104881, 0.008448386673121231)"
3,0,3,"(0.9805387258529663, 0.00042891502380371094)","(0.9714589950667274, 0.005181619818439519)"
4,0,4,"(0.9784285724163055, 0.0005005896091461182)","(0.9794935761494092, 0.005408808203847458)"
5,0,5,"(0.9756262600421906, 0.0005213022232055664)","(0.9771578686428943, 0.00569550136677757)"
6,0,6,"(0.9755324423313141, 0.0004924535751342773)","(0.9622306585411373, 0.0053817184371089035)"
7,0,7,"(0.9773953557014465, 0.02961680293083191)","(0.9721347299779175, 0.014549943707944381)"
8,0,8,"(0.9780834019184113, 0.0004540681838989258)","(0.9796075270823067, 0.0050916569757895064)"
9,0,9,"(0.9758168756961823, 0.0004335939884185791)","(0.9526806346932799, 0.0057220016871213746)"
10,1,0,"(0.9817852675914764, 0.0004394352436065674)","(0.9791710507925215, 0.006080466789077845)"
11,1,1,"(0.9772117733955383, 0.0018068552017211914)","(0.9187266819383013, 0.012844827483744882)"
12,1,2,"(0.9765310287475586, 0.00043717026710510254)","(0.9591195696211644, 0.005124297801096168)"
13,1,3,"(0.9804829061031342, 0.0004976093769073486)","(0.9703053187856121, 0.005264419347099414)"
14,1,4,"(0.9751244783401489, 0.0004906058311462402)","(0.95016105191539, 0.0060709269544533635)"
15,1,5,"(0.1834600865840912, 0.8633066415786743)","(0.8196738048761735, 0.16971156545774801)"
16,1,6,"(0.9642830789089203, 0.0010861456394195557)","(0.1371390200765304, 0.005884498604233186)"
17,1,7,"(0.9083172380924225, 0.000546574592590332)","(0.9487046255022039, 0.03290222748724154)"
18,1,8,"(0.9693469107151031, 0.00044995546340942383)","(0.9738686743241485, 0.007237853504455191)"
19,1,9,"(0.955757349729538, 0.00044217705726623535)","(0.7808986117016299, 0.005588038026514809)"
20,2,0,"(0.9785174429416656, 0.08906957507133484)","(0.9802258657744491, 0.08750153193441397)"
21,2,1,"(0.9710749089717865, 0.000461578369140625)","(0.9507749633711623, 0.005381616342362397)"
22,2,2,"(0.98067706823349, 0.0004897713661193848)","(0.9685767130208257, 0.005303142324678261)"
23,2,3,"(0.9754648208618164, 0.00048154592514038086)","(0.9143304889787229, 0.005527728389022856)"
24,2,4,"(0.9757173657417297, 0.008816123008728027)","(0.9780699027893943, 0.007182898276284633)"
25,2,5,"(0.9804272651672363, 0.0004975497722625732)","(0.9745178297604122, 0.007515021943643426)"
26,2,6,"(0.9753839373588562, 0.0004800856113433838)","(0.9742427615587381, 0.005799460161861089)"
27,2,7,"(0.012262612581253052, 0.0004356205463409424)","(0.11822113654596358, 0.009968975152261235)"
28,2,8,"(0.9754518568515778, 0.0004891157150268555)","(0.9725259076636354, 0.007396419163795334)"
29,2,9,"(0.9804562330245972, 0.00047460198402404785)","(0.9689513204400358, 0.005124910433047025)"
30,3,0,"(0.8345327973365784, 0.00041621923446655273)","(0.9552230542365001, 0.005362797527210198)"
31,3,1,"(0.9788483381271362, 0.0004768669605255127)","(0.923529619600824, 0.005274997443781816)"
32,3,2,"(0.9725780487060547, 0.0006090700626373291)","(0.9682826565603345, 0.005356750012051231)"
33,3,3,"(0.9762404561042786, 0.0005293786525726318)","(0.9752306924281788, 0.0055685172656522305)"
34,3,4,"(0.9833720624446869, 0.0005149245262145996)","(0.9760607827550264, 0.005295664481585042)"
35,3,5,"(0.006710320711135864, 0.0004165768623352051)","(0.054429508279564165, 0.005123318227607976)"
36,3,6,"(0.9815037548542023, 0.00046518445014953613)","(0.971024985396677, 0.006381825805912967)"
37,3,7,"(0.9752064645290375, 0.00046560168266296387)","(0.9751014396934888, 0.0053841871638873814)"
38,3,8,"(0.9802513420581818, 0.0004397928714752197)","(0.8722361432695946, 0.005014298490478023)"
39,3,9,"(0.9667426943778992, 0.0005018413066864014)","(0.9668970084659112, 0.006464151301137068)"
40,4,0,"(0.9636451303958893, 0.0729631781578064)","(0.9699468953330354, 0.19870253056955156)"
41,4,1,"(0.980667918920517, 0.00047144293785095215)","(0.9784883761827936, 0.005032590543657339)"
42,4,2,"(0.9731376767158508, 0.0005255043506622314)","(0.9593782701465745, 0.0052404073627455115)"
43,4,3,"(0.004188865423202515, 0.0004917383193969727)","(0.9782419810892975, 0.0050953758257916435)"
44,4,4,"(0.9777742922306061, 0.00045800209045410156)","(0.9745453638516991, 0.00846126258044345)"
45,4,5,"(0.9798839688301086, 0.0004937052726745605)","(0.9801727064446515, 0.005209367932065024)"
46,4,6,"(0.9745591878890991, 0.0004766881465911865)","(0.9640098706348126, 0.005854538035502793)"
47,4,7,"(0.9779930114746094, 0.00047716498374938965)","(0.9682516618742549, 0.005991738657608193)"
48,4,8,"(0.9790135622024536, 0.00044587254524230957)","(0.973029142974071, 0.005314478352390867)"
49,4,9,"(0.20682308077812195, 0.0021414458751678467)","(0.13048203032051028, 0.01638408704635323)"
50,5,0,"(0.9783169627189636, 0.00048035383224487305)","(0.9702913635875414, 0.005273656516411357)"
51,5,1,"(0.9745616912841797, 0.0004589557647705078)","(0.9481155737443853, 0.005257023246995975)"
52,5,2,"(0.9782187938690186, 0.02849164605140686)","(0.977890350627554, 0.048481395180338845)"
53,5,3,"(0.9804818034172058, 0.00043973326683044434)","(0.9770269758021342, 0.0053866851190164265)"
54,5,4,"(0.9778916537761688, 0.00046566128730773926)","(0.9736997142762478, 0.008256005321087723)"
55,5,5,"(0.9586130678653717, 0.03646761178970337)","(0.9417451969297972, 0.0076070861243464965)"
56,5,6,"(0.9822970628738403, 0.0004795491695404053)","(0.9789619266600366, 0.0055254195419802326)"
57,5,7,"(0.9814359843730927, 0.0004690587520599365)","(0.9801745319485714, 0.005092983273175716)"
58,5,8,"(0.9735596477985382, 0.00047901272773742676)","(0.9558543700072034, 0.005338025279898721)"
59,5,9,"(0.9771510660648346, 0.0006848573684692383)","(0.9477920229883581, 0.005922882415082749)"
60,6,0,"(0.9835630357265472, 0.0005949139595031738)","(0.9757748855530731, 0.07713546551811763)"
61,6,1,"(0.9731376767158508, 0.00048530101776123047)","(0.9593782701465745, 0.00519360643998049)"
62,6,2,"(0.9756725430488586, 0.04719066619873047)","(0.9524345991031108, 0.29458186230566547)"
63,6,3,"(0.9756968319416046, 0.016123652458190918)","(0.17581889664145497, 0.028765223886314105)"
64,6,4,"(0.9725949764251709, 0.0004330575466156006)","(0.9497799851293934, 0.005460776462714161)"
65,6,5,"(0.9797143936157227, 0.0005240440368652344)","(0.9763654762014539, 0.005157266667432499)"
66,6,6,"(0.17486727237701416, 0.0004950761795043945)","(0.8979304997880773, 0.005918964402109883)"
67,6,7,"(0.974413126707077, 0.0004787147045135498)","(0.9557430073744065, 0.0052525093277352875)"
68,6,8,"(0.9814847409725189, 0.12931892275810242)","(0.9706357068249973, 0.19401586546191907)"
69,6,9,"(0.9704078435897827, 0.03452789783477783)","(0.9661394099355405, 0.02953509327556986)"
70,7,0,"(0.9823713302612305, 0.0004477202892303467)","(0.9790351572754156, 0.0057091029939211535)"
71,7,1,"(0.974892646074295, 0.0005284249782562256)","(0.1698406614402701, 0.006204137528812898)"
72,7,2,"(0.9812881052494049, 0.024464130401611328)","(0.9757444392271645, 0.06372648736489683)"
73,7,3,"(0.9782952964305878, 0.780205637216568)","(0.9429254079414882, 0.13563106170657252)"
74,7,4,"(0.9751269817352295, 0.0004908442497253418)","(0.9373549509087572, 0.006654778922621032)"
75,7,5,"(0.9765216410160065, 0.0004913806915283203)","(0.9753249161843921, 0.005802963898657825)"
76,7,6,"(0.9741462171077728, 0.0017989873886108398)","(0.9417160872762709, 0.02654660654018136)"
77,7,7,"(0.9812926948070526, 0.00043269991874694824)","(0.9711442632993024, 0.00537112363128748)"
78,7,8,"(0.9805125296115875, 0.0004646182060241699)","(0.9785602730647458, 0.005166485904189381)"
79,7,9,"(0.9790960252285004, 0.0004145503044128418)","(0.9143713045576413, 0.0056329192892501465)"
80,8,0,"(0.9734349250793457, 0.0004754364490509033)","(0.9215253533730065, 0.005957348600176106)"
81,8,1,"(0.9780664443969727, 0.0004433095455169678)","(0.9784067305425305, 0.00543807317408781)"
82,8,2,"(0.977745771408081, 0.0004951953887939453)","(0.9704535674443759, 0.005166365814200082)"
83,8,3,"(0.9806316196918488, 0.0006178617477416992)","(0.9686171426849345, 0.006962437005687093)"
84,8,4,"(0.8394165337085724, 0.02557334303855896)","(0.9584275294280614, 0.008457127059353762)"
85,8,5,"(0.9751921594142914, 0.0006254911422729492)","(0.9754938171145725, 0.01298970318484794)"
86,8,6,"(0.9801103472709656, 0.00046584010124206543)","(0.9794499953999035, 0.005625821934703274)"
87,8,7,"(0.9792402982711792, 0.0005150437355041504)","(0.9174339577133407, 0.005745883494251035)"
88,8,8,"(0.9746175408363342, 0.0004591941833496094)","(0.9697120709902544, 0.0054621154914514265)"
89,8,9,"(0.9727460443973541, 0.004992395639419556)","(0.9578512021161896, 0.007067980314598635)"
90,9,0,"(0.9761509895324707, 0.0005068480968475342)","(0.9637137200397756, 0.005445278412608839)"
91,9,1,"(0.9757756590843201, 0.00046762824058532715)","(0.9651735537358371, 0.005705633962478553)"
92,9,2,"(0.9738741219043732, 0.000507742166519165)","(0.9607815068475428, 0.006269305432048642)"
93,9,3,"(0.9706234931945801, 0.0006882548332214355)","(0.9393997993012638, 0.015806933581722016)"
94,9,4,"(0.9704286754131317, 0.00047203898429870605)","(0.9708023119934621, 0.006051301048830532)"
95,9,5,"(0.9746512770652771, 0.0004513263702392578)","(0.9531585873619726, 0.005904583065232424)"
96,9,6,"(0.972885251045227, 0.0004178285598754883)","(0.9769972301642926, 0.005167686956824764)"
97,9,7,"(0.07598167657852173, 0.00048285722732543945)","(0.8098696894318886, 0.007362580466745887)"
98,9,8,"(0.977083832025528, 0.00044718384742736816)","(0.8847160225406292, 0.005449566829262892)"
99,9,9,"(0.9737046957015991, 0.00043633580207824707)","(0.8688398181539402, 0.005965958782600486)"
100,10,0,"(0.9728512465953827, 0.0007030069828033447)","(0.9528991114925697, 0.019398339022983498)"
101,10,1,"(0.1751713752746582, 0.00045371055603027344)","(0.9683154361076639, 0.005007380310682694)"
102,10,2,"(0.9815465807914734, 0.0004890561103820801)","(0.9758280305738003, 0.0051278627843536345)"
103,10,3,"(0.9818574488162994, 0.0005024969577789307)","(0.9761159618667138, 0.005279147459867656)"
104,10,4,"(0.9701931476593018, 0.0006531178951263428)","(0.9237498354424604, 0.011302883460021096)"
105,10,5,"(0.9786406457424164, 0.0004430115222930908)","(0.9776231582200569, 0.005137071157740693)"
106,10,6,"(0.9784279465675354, 0.0004944205284118652)","(0.9635595390076953, 0.00620399347002343)"
107,10,7,"(0.981278657913208, 0.0018718242645263672)","(0.9664681357850302, 0.028573606110463345)"
108,10,8,"(0.052471280097961426, 0.007793396711349487)","(0.14549857384346035, 0.06427550094676115)"
109,10,9,"(0.9419309496879578, 0.002061307430267334)","(0.4012815207930888, 0.023998680742077547)"
110,11,0,"(0.973567545413971, 0.0005013644695281982)","(0.9470832422372265, 0.023571912640405136)"
111,11,1,"(0.9805852174758911, 0.00047144293785095215)","(0.9776350937844862, 0.005080005667991564)"
112,11,2,"(0.9803363680839539, 0.0004917383193969727)","(0.9659123251499361, 0.005341114942414763)"
113,11,3,"(0.9833075106143951, 0.0004908442497253418)","(0.9773415103099062, 0.004991798189098884)"
114,11,4,"(0.9771251380443573, 0.0004578828811645508)","(0.8763198389649391, 0.005758922140128238)"
115,11,5,"(0.96019446849823, 0.0024476051330566406)","(0.5557064449667459, 0.06607741843763665)"
116,11,6,"(0.971241295337677, 0.0004578232765197754)","(0.9639870828955674, 0.00851354869122793)"
117,11,7,"(0.980496346950531, 0.0004634857177734375)","(0.9797700486983957, 0.005573774306795169)"
118,11,8,"(0.03573888540267944, 0.00048428773880004883)","(0.11247294713082427, 0.042156248650963256)"
119,11,9,"(0.9739574491977692, 0.000615924596786499)","(0.9167118638598991, 0.014849502827540407)"
120,12,0,"(0.9697608649730682, 0.000782400369644165)","(0.9352571203324495, 0.09155338568724235)"
121,12,1,"(0.9816991090774536, 0.0004988610744476318)","(0.9796110131581639, 0.005178671070004136)"
122,12,2,"(0.9749636650085449, 0.183889240026474)","(0.9735858383848407, 0.1396239774421784)"
123,12,3,"(0.976908415555954, 0.00046709179878234863)","(0.9718172837942979, 0.0058834470802677005)"
124,12,4,"(0.23152154684066772, 0.0005171895027160645)","(0.7939151675539072, 0.007181959807198203)"
125,12,5,"(0.9760486781597137, 0.0004477202892303467)","(0.9619083135243122, 0.005162585625123981)"
126,12,6,"(0.9754471480846405, 0.005872368812561035)","(0.9399704159841088, 0.005672228474650194)"
127,12,7,"(0.854169100522995, 0.000541985034942627)","(0.15654475719842284, 0.01815773490174851)"
128,12,8,"(0.978320986032486, 0.9065803587436676)","(0.9194320481340347, 0.8048989535659473)"
129,12,9,"(0.9803946316242218, 0.0005312263965606689)","(0.9471849410199674, 0.005120011416952741)"
130,13,0,"(0.9811566472053528, 0.031015992164611816)","(0.973710879041661, 0.17966821020470655)"
131,13,1,"(0.9768219888210297, 0.00044730305671691895)","(0.9758965117063163, 0.005222144148970664)"
132,13,2,"(0.9806827306747437, 0.0004595518112182617)","(0.9792891643039712, 0.0054181662934654614)"
133,13,3,"(0.9776084125041962, 0.0005193948745727539)","(0.965177568576042, 0.0051231092112322485)"
134,13,4,"(0.9815953075885773, 0.0004711449146270752)","(0.9758517907371077, 0.0058923421111741975)"
135,13,5,"(0.9800857901573181, 0.00047841668128967285)","(0.9735912211153405, 0.005238632853226864)"
136,13,6,"(0.9748479127883911, 0.00045174360275268555)","(0.9555161540431715, 0.005629696483988487)"
137,13,7,"(0.9736851155757904, 0.0007191002368927002)","(0.9704995545538264, 0.04323480575655263)"
138,13,8,"(0.9431018233299255, 0.0005447268486022949)","(0.21367459950170936, 0.0050263483079234315)"
139,13,9,"(0.9679122269153595, 0.00044736266136169434)","(0.9696432799935434, 0.005498658920335034)"
140,14,0,"(0.9747010171413422, 0.0004774630069732666)","(0.9770503175849821, 0.008270733519890768)"
141,14,1,"(0.9828110337257385, 0.0005137920379638672)","(0.9790011735411593, 0.005135406980292563)"
142,14,2,"(0.9807353019714355, 0.0005112886428833008)","(0.9781439673080993, 0.006144629061328538)"
143,14,3,"(0.9771251380443573, 0.0004654824733734131)","(0.8763198389649391, 0.005312237943838399)"
144,14,4,"(0.9818380773067474, 0.020317822694778442)","(0.9784726126270678, 0.006650654056586438)"
145,14,5,"(0.9760395586490631, 0.0005112886428833008)","(0.9494628513877288, 0.005365634239406818)"
