,conversation id,turn,score distilbert,score roberta
108,10,8,"(0.9750256836414337, 0.0006065070629119873)","(0.974264559984769, 0.00517141443859856)"
109,10,9,"(0.019912779331207275, 0.0031207799911499023)","(0.013493102203357856, 0.005432477087048339)"
110,11,0,"(0.9716850817203522, 0.00048166513442993164)","(0.8199219221095339, 0.00733489243902252)"
111,11,1,"(0.9826632440090179, 0.22511395812034607)","(0.9741384072234893, 0.8059554627659061)"
112,11,2,"(0.9767282903194427, 0.08884593844413757)","(0.9748357664948875, 0.903239668506648)"
113,11,3,"(0.9685134589672089, 0.9281068742275238)","(0.9252648337337871, 0.9460396097728828)"
114,11,4,"(0.9799431562423706, 0.9505530893802643)","(0.9462018372048807, 0.8614917729946594)"
115,11,5,"(0.8364542424678802, 0.00267183780670166)","(0.0698764364271088, 0.03979719141083309)"
116,11,6,"(0.9520241916179657, 0.0004826784133911133)","(0.9355989144462109, 0.006082951373028875)"
117,11,7,"(0.981014758348465, 0.0038225650787353516)","(0.9678985006469365, 0.008994167162315509)"
118,11,8,"(0.0282076895236969, 0.010618984699249268)","(0.11952451245797859, 0.08115037170145534)"
119,11,9,"(0.001199096441268921, 0.0005830824375152588)","(0.04315066969613714, 0.0058948732290474435)"
120,12,0,"(0.9811626672744751, 0.0011671185493469238)","(0.9667139701985812, 0.005528614444218326)"
121,12,1,"(0.9755558967590332, 0.011494547128677368)","(0.9209850502532403, 0.5502171037109649)"
122,12,2,"(0.7611809074878693, 0.0009734630584716797)","(0.9647615584318805, 0.8130469716029983)"
123,12,3,"(0.9731482565402985, 0.001466304063796997)","(0.9704621184320243, 0.01791593520511716)"
124,12,4,"(0.9766188561916351, 0.9358946979045868)","(0.9610230897959279, 0.31324063915581046)"
125,12,5,"(0.9802022576332092, 0.0007734894752502441)","(0.9780191413246593, 0.0050857857789551805)"
126,12,6,"(0.9805260300636292, 0.0005648434162139893)","(0.9770799801662909, 0.08970673832199928)"
127,12,7,"(0.9811800420284271, 0.0718756914138794)","(0.974433788239186, 0.17807651845707648)"
128,12,8,"(0.9825145900249481, 0.9762778282165527)","(0.9419919941516687, 0.8158079948243799)"
129,12,9,"(0.9815827012062073, 0.06669974327087402)","(0.9792721216919145, 0.8794889564771127)"
130,13,0,"(0.9814833402633667, 0.00041741132736206055)","(0.9772832962391108, 0.006813037056072025)"
131,13,1,"(0.9512349367141724, 0.0006883144378662109)","(0.9595942672155207, 0.005417809132895444)"
132,13,2,"(0.9778451025485992, 0.02084416151046753)","(0.9442753220575149, 0.14983899466515924)"
133,13,3,"(0.9774768948554993, 0.08728593587875366)","(0.9706661825001511, 0.11832839846979705)"
134,13,4,"(0.9397343099117279, 0.01454383134841919)","(0.2423855051974068, 0.09059787101180825)"
135,13,5,"(0.9771540760993958, 0.0031549930572509766)","(0.489643384476678, 0.023238120106270823)"
136,13,6,"(0.9808409512042999, 0.0008156001567840576)","(0.9767283636125207, 0.008793552431806772)"
137,13,7,"(0.032054394483566284, 0.0052258968353271484)","(0.085441889836087, 0.02502199569814784)"
138,13,8,"(0.9797157645225525, 0.012514084577560425)","(0.3567222688804362, 0.1186523354218984)"
139,13,9,"(0.9819134771823883, 0.0004450976848602295)","(0.9775962608577837, 0.005952214377108288)"
140,14,0,"(0.977098822593689, 0.970002681016922)","(0.9738768822485128, 0.9220504515693605)"
141,14,1,"(0.9813134968280792, 0.0008064508438110352)","(0.9762202424877435, 0.005176200322277189)"
142,14,2,"(0.9773460924625397, 0.000698477029800415)","(0.9667887891533425, 0.00721957317764397)"
143,14,3,"(0.9818644225597382, 0.08013448119163513)","(0.5790689691739306, 0.13965982552648284)"
144,14,4,"(0.9790039956569672, 0.008673161268234253)","(0.9771124953821505, 0.03828436730492566)"
145,14,5,"(0.9800539016723633, 0.0003695189952850342)","(0.8991588473401341, 0.005986475661844393)"
146,14,6,"(0.9795523583889008, 0.00047841668128967285)","(0.9764259855525189, 0.0050964153635995255)"
147,14,7,"(0.9413318932056427, 0.01655009388923645)","(0.8308310150372726, 0.13028758200276078)"
148,14,8,"(0.01670736074447632, 0.019822806119918823)","(0.518706471204116, 0.18277456611469856)"
149,14,9,"(0.9787242710590363, 0.0019428730010986328)","(0.9798195421925971, 0.006467716937896325)"
150,15,0,"(0.9810606241226196, 0.00043010711669921875)","(0.9795217922107522, 0.04691969234640888)"
151,15,1,"(0.03764793276786804, 0.0016413629055023193)","(0.3578981003088783, 0.053332313465921606)"
152,15,2,"(0.8390077352523804, 0.0007221400737762451)","(0.9731203250547185, 0.062385932824814)"
153,15,3,"(0.8359031081199646, 0.0016356110572814941)","(0.9664336660306778, 0.1546780723774265)"
154,15,4,"(0.839346706867218, 0.0711510181427002)","(0.9642689788603461, 0.9321796744453137)"
155,15,5,"(0.9682566523551941, 0.0004897713661193848)","(0.9655980784425837, 0.00882868784892453)"
156,15,6,"(0.9755699038505554, 0.023716330528259277)","(0.970432114483313, 0.06989771503331638)"
157,15,7,"(0.9808885455131531, 0.004604339599609375)","(0.9782918748092851, 0.01103927349129484)"
158,15,8,"(0.9814323484897614, 0.9709202945232391)","(0.9782386163447214, 0.8896400133358637)"
159,15,9,"(0.9803831875324249, 0.0013793706893920898)","(0.9669047455352577, 0.009088102830492724)"
160,16,0,"(0.973567545413971, 0.9508014619350433)","(0.9470832422372265, 0.962357565902348)"
161,16,1,"(0.9723038077354431, 0.00043252110481262207)","(0.9689683511786775, 0.11443004816219098)"
162,16,2,"(0.962372750043869, 0.0006144344806671143)","(0.9460452446455289, 0.006267089681943176)"
163,16,3,"(0.9679538905620575, 0.2297039031982422)","(0.946905366754545, 0.8614979889811601)"
164,16,4,"(0.9800995290279388, 0.00048083066940307617)","(0.9760486964548208, 0.005671526587704019)"
165,16,5,"(0.980841189622879, 0.00044846534729003906)","(0.9771025279165865, 0.009058101462742881)"
166,16,6,"(0.9816862344741821, 0.0034183263778686523)","(0.9798404536369094, 0.0077606426486925865)"
167,16,7,"(0.9697306156158447, 0.02437099814414978)","(0.9662420042772254, 0.10678220276789538)"
168,16,8,"(0.9804429113864899, 0.019572079181671143)","(0.9737435532511418, 0.11168931283570471)"
169,16,9,"(0.9830011129379272, 0.0006406903266906738)","(0.9769951564752115, 0.005462561043415955)"
170,17,0,"(0.9688268303871155, 0.9749958515167236)","(0.9685510076739653, 0.9632758101351551)"
171,17,1,"(0.9711765050888062, 0.9727325141429901)","(0.9325710937108659, 0.9705266347471175)"
172,17,2,"(0.9836516380310059, 0.001013427972793579)","(0.9736332958878486, 0.005004150329189835)"
173,17,3,"(0.9757803380489349, 0.0005113482475280762)","(0.9533147319341877, 0.005423711708182095)"
174,17,4,"(0.972231924533844, 0.0005036294460296631)","(0.9413237115881633, 0.005189456852234165)"
175,17,5,"(0.9786628782749176, 0.0007291436195373535)","(0.9732412445905133, 0.18430543954202006)"
176,17,6,"(0.9583837985992432, 0.24254223704338074)","(0.5467185914719429, 0.19798585298157906)"
177,17,7,"(0.9355583786964417, 0.000581890344619751)","(0.9562709797403965, 0.00546108464349739)"
178,17,8,"(0.9813242852687836, 0.0004995167255401611)","(0.9753821665821969, 0.01085776500678516)"
179,17,9,"(0.9772281050682068, 0.021466612815856934)","(0.9786449386734759, 0.006562787902655145)"
180,18,0,"(0.9764250814914703, 0.17633625864982605)","(0.9739917595785677, 0.9037257081257327)"
181,18,1,"(0.9764919281005859, 0.0005585253238677979)","(0.9776377574493857, 0.006315905692206414)"
182,18,2,"(0.9792370200157166, 0.000667273998260498)","(0.9759047095397958, 0.006343461599641942)"
183,18,3,"(0.9718862175941467, 0.97303906083107)","(0.9607252301426707, 0.9597158473974698)"
184,18,4,"(0.9806250631809235, 0.0008361637592315674)","(0.9654665564973661, 0.005697059685664964)"
185,18,5,"(0.9618638753890991, 0.0004648864269256592)","(0.9495490170347126, 0.06772621008149791)"
186,18,6,"(0.9652365148067474, 0.02549681067466736)","(0.955787912985774, 0.92348891281418)"
187,18,7,"(0.9815012514591217, 0.9715307652950287)","(0.98007075516065, 0.9306798768532545)"
188,18,8,"(0.97084179520607, 0.0004359781742095947)","(0.9635515601419611, 0.004939508489246117)"
189,18,9,"(0.9799838066101074, 0.9390880167484283)","(0.9758613625571153, 0.880855090920546)"
190,19,0,"(0.9764949083328247, 0.9252114593982697)","(0.9627582033118873, 0.9449215476469024)"
191,19,1,"(0.9798165559768677, 0.0026197731494903564)","(0.9763815799144646, 0.007810946412286356)"
192,19,2,"(0.9714263081550598, 0.004040360450744629)","(0.9731408662002833, 0.0054680842239539194)"
193,19,3,"(0.9713577032089233, 0.000483095645904541)","(0.970051855118711, 0.04247283147931372)"
194,19,4,"(0.7603149116039276, 0.0005006492137908936)","(0.7967353731853238, 0.01539480309502583)"
195,19,5,"(0.9790091216564178, 0.0007158517837524414)","(0.9777171909766336, 0.01087102147329332)"
196,19,6,"(0.043850213289260864, 0.0004996359348297119)","(0.20343059061206137, 0.03519304685849613)"
197,19,7,"(0.9774054288864136, 0.0050196051597595215)","(0.979192105031627, 0.7675523793892135)"
198,19,8,"(0.9653456211090088, 0.0005967020988464355)","(0.966403822377503, 0.016775482698314848)"
199,19,9,"(0.975659042596817, 0.000685274600982666)","(0.9700123981914811, 0.005181337157698542)"
