,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.011083751916885376, 0.00046834349632263184)","(0.01789013764833036, 0.005657482827779245)"
1,0,1,"(0.0008883774280548096, 0.0004430711269378662)","(0.005919761267576658, 0.0057712021682290865)"
2,0,2,"(0.0007990896701812744, 0.0026943087577819824)","(0.006127660962411674, 0.008214563495297903)"
3,0,3,"(0.9831562340259552, 0.0005342662334442139)","(0.9785378624936393, 0.008209871946667419)"
4,0,4,"(0.014893800020217896, 0.0004807114601135254)","(0.9453618456502263, 0.0054634367101410505)"
5,0,5,"(0.0036434829235076904, 0.000493168830871582)","(0.021566684711175503, 0.005786667688851425)"
6,0,6,"(0.9754980504512787, 0.00048363208770751953)","(0.9712043268925611, 0.007047229136118289)"
7,0,7,"(0.9768837988376617, 0.00043722987174987793)","(0.9596776047069244, 0.0051456978936047495)"
8,0,8,"(0.010934203863143921, 0.0005702972412109375)","(0.49664731179807986, 0.00610184639396934)"
9,0,9,"(0.02728736400604248, 0.0104905366897583)","(0.14655099372946373, 0.007727292825257749)"
10,1,0,"(0.974354475736618, 0.00046816468238830566)","(0.938647354422844, 0.008138838981354637)"
11,1,1,"(0.004284203052520752, 0.00045037269592285156)","(0.03010563460605282, 0.008288665951832915)"
12,1,2,"(0.02855682373046875, 0.0005151033401489258)","(0.01862628129863136, 0.010897608144933521)"
13,1,3,"(0.0027753114700317383, 0.0005094707012176514)","(0.00940827792063992, 0.005499879387290067)"
14,1,4,"(0.002603203058242798, 0.0004691779613494873)","(0.9800778276228826, 0.0058325846657723635)"
15,1,5,"(0.9770863950252533, 0.0005256831645965576)","(0.9510138943930024, 0.005286795186415517)"
16,1,6,"(0.0005363523960113525, 0.000519096851348877)","(0.005243928327012207, 0.005270120696794736)"
17,1,7,"(0.002724975347518921, 0.0004520416259765625)","(0.009850274880838852, 0.005890445877901211)"
18,1,8,"(0.9744859039783478, 0.002171814441680908)","(0.6076265280650363, 0.008525253354266559)"
19,1,9,"(0.82842156291008, 0.0005026161670684814)","(0.691378936157625, 0.006174844595675405)"
20,2,0,"(0.978085845708847, 0.000456392765045166)","(0.9748176937113547, 0.0054425185523613775)"
21,2,1,"(0.0005370080471038818, 0.0005634129047393799)","(0.005338367081293395, 0.005015683267211146)"
22,2,2,"(0.001258164644241333, 0.0004569888114929199)","(0.005233923610796331, 0.005853441887157488)"
23,2,3,"(0.0009763836860656738, 0.0021041035652160645)","(0.20560982129816865, 0.006391263563246218)"
24,2,4,"(0.0006268620491027832, 0.0004387199878692627)","(0.004881820815185753, 0.00517688788774541)"
25,2,5,"(0.0008517801761627197, 0.000431746244430542)","(0.0060921346318295886, 0.006131047947082737)"
26,2,6,"(0.015783846378326416, 0.0005199909210205078)","(0.2169808649210382, 0.015873352035505175)"
27,2,7,"(0.0015659630298614502, 0.0004584193229675293)","(0.00497439470418357, 0.005344807140506694)"
28,2,8,"(0.00176277756690979, 0.00048148632049560547)","(0.013377157034946113, 0.005466248595574626)"
29,2,9,"(0.9781553745269775, 0.000462949275970459)","(0.9675747557778074, 0.005293934134597677)"
30,3,0,"(0.015304654836654663, 0.0005519390106201172)","(0.14876830146799458, 0.013557869503629846)"
31,3,1,"(0.0006394684314727783, 0.006562292575836182)","(0.00509278756834221, 0.007110025024977932)"
32,3,2,"(0.980341762304306, 0.0004877448081970215)","(0.9778262683044889, 0.006524783217559951)"
33,3,3,"(0.006664782762527466, 0.0004876255989074707)","(0.04227387545085917, 0.0052151757171721175)"
34,3,4,"(0.1444079577922821, 0.0005099475383758545)","(0.9656507938448495, 0.005657316519186865)"
35,3,5,"(0.0431666374206543, 0.00045818090438842773)","(0.8277694251017716, 0.00852866383430944)"
36,3,6,"(0.9368749558925629, 0.0033922791481018066)","(0.9050219162032224, 0.020350222194600105)"
37,3,7,"(0.03426232933998108, 0.00046816468238830566)","(0.19108755621288165, 0.005802358707478393)"
38,3,8,"(0.021368473768234253, 0.0004814267158508301)","(0.1051902930046916, 0.0059063214365284306)"
39,3,9,"(0.012033313512802124, 0.0005145668983459473)","(0.00911115704830899, 0.006479542839499107)"
40,4,0,"(0.005297333002090454, 0.00048020482063293457)","(0.027750545700147868, 0.006438035452266171)"
41,4,1,"(0.001308053731918335, 0.0004359781742095947)","(0.01571879593118577, 0.005927954959077473)"
42,4,2,"(0.0007353425025939941, 0.0004655420780181885)","(0.9797479682452379, 0.0074419878168917085)"
43,4,3,"(0.004016995429992676, 0.0005170702934265137)","(0.9793963722147045, 0.006155290279026792)"
44,4,4,"(0.9803363680839539, 0.0004824995994567871)","(0.9659123251499361, 0.0064451644755915164)"
45,4,5,"(0.981189489364624, 0.009208589792251587)","(0.9746927117178154, 0.016083613410941357)"
46,4,6,"(0.9730046093463898, 0.00046893954277038574)","(0.9617314567498028, 0.006368306102309884)"
47,4,7,"(0.0007575452327728271, 0.000444561243057251)","(0.1378443298256873, 0.0061597490666873474)"
48,4,8,"(0.001160949468612671, 0.0004610419273376465)","(0.005453685317386264, 0.005145124282383698)"
49,4,9,"(0.0017082393169403076, 0.0005169510841369629)","(0.010989150135682102, 0.006997689355848504)"
50,5,0,"(0.10073283314704895, 0.00043508410453796387)","(0.04367272493157392, 0.006499877250225819)"
51,5,1,"(0.032479554414749146, 0.006801694631576538)","(0.020843746292452992, 0.006274390341071714)"
52,5,2,"(0.0006260871887207031, 0.0004202127456665039)","(0.005844674500777512, 0.00521745212612869)"
53,5,3,"(0.004182279109954834, 0.0004807114601135254)","(0.015163591855716715, 0.005835250703904714)"
54,5,4,"(0.037541985511779785, 0.0004398524761199951)","(0.04810224040500122, 0.00511955480182219)"
55,5,5,"(0.0027600526809692383, 0.00048148632049560547)","(0.013112728206508903, 0.006447467212653267)"
56,5,6,"(0.09837111830711365, 0.0004604458808898926)","(0.960846694513301, 0.0063197074779044885)"
57,5,7,"(0.0009276270866394043, 0.0010029077529907227)","(0.006902543557255629, 0.005164123827466331)"
58,5,8,"(0.0009200870990753174, 0.00056496262550354)","(0.0057628140585018655, 0.006937064436694343)"
59,5,9,"(0.0012387335300445557, 0.00044670701026916504)","(0.01056033966257176, 0.005636250825029883)"
60,6,0,"(0.0011830925941467285, 0.000493466854095459)","(0.011715508071781868, 0.006188920975351725)"
61,6,1,"(0.0006192326545715332, 0.0003981292247772217)","(0.005213889488306647, 0.005118046802517493)"
62,6,2,"(0.981548011302948, 0.0004716217517852783)","(0.9806468253891406, 0.0051485131718750216)"
63,6,3,"(0.004877865314483643, 0.0004704296588897705)","(0.00548816048297504, 0.005146574299110345)"
64,6,4,"(0.0008425116539001465, 0.0004538893699645996)","(0.00764993443375719, 0.0054398658548367885)"
65,6,5,"(0.9750247895717621, 0.0004776418209075928)","(0.6803908358419352, 0.006211409463436868)"
66,6,6,"(0.001265883445739746, 0.0006764829158782959)","(0.00878792254018723, 0.0060361681149216145)"
67,6,7,"(0.0015791058540344238, 0.0004928112030029297)","(0.048658148765974074, 0.005307155778014165)"
68,6,8,"(0.14721384644508362, 0.0006611645221710205)","(0.07010734919418042, 0.014041131793120401)"
69,6,9,"(0.05447661876678467, 0.0005064308643341064)","(0.9382076769350788, 0.07558179216393925)"
70,7,0,"(0.9417468905448914, 0.14026421308517456)","(0.9381490176527209, 0.3060333254871749)"
71,7,1,"(0.007952094078063965, 0.000990450382232666)","(0.014868013601260971, 0.005516219898240457)"
72,7,2,"(0.0005303323268890381, 0.0005528032779693604)","(0.005398352371292402, 0.00851370164315866)"
73,7,3,"(0.021229445934295654, 0.00040528178215026855)","(0.017500306747728678, 0.00526127648759532)"
74,7,4,"(0.0005364716053009033, 0.0004986822605133057)","(0.005401512625758763, 0.005122960960573535)"
75,7,5,"(0.0011709332466125488, 0.0004056394100189209)","(0.005715017624745825, 0.004914797218235575)"
76,7,6,"(0.9750819802284241, 0.00048160552978515625)","(0.9739504048427716, 0.0066265262437067264)"
77,7,7,"(0.7611175775527954, 0.0004992783069610596)","(0.870837499320568, 0.005714711452780579)"
78,7,8,"(0.03945869207382202, 0.0004957020282745361)","(0.8836731892438093, 0.005888058994857733)"
79,7,9,"(0.0008499324321746826, 0.029100358486175537)","(0.0054540189650594375, 0.01418668358096514)"
80,8,0,"(0.04628273844718933, 0.0004801452159881592)","(0.02180830957009495, 0.0052854111644357864)"
81,8,1,"(0.0014469921588897705, 0.0004652440547943115)","(0.008594163385049064, 0.006379869788539669)"
82,8,2,"(0.005212694406509399, 0.00047841668128967285)","(0.9523819378574685, 0.006115058917318457)"
83,8,3,"(0.0006857514381408691, 0.0004838109016418457)","(0.00512188444858113, 0.005240228393505264)"
84,8,4,"(0.02007603645324707, 0.002133578062057495)","(0.14193275975070466, 0.01691864040797967)"
85,8,5,"(0.9541212320327759, 0.0005187392234802246)","(0.7719650658266616, 0.005464030066630767)"
86,8,6,"(0.0008776187896728516, 0.00045049190521240234)","(0.005698599515707526, 0.005149155553149884)"
87,8,7,"(0.0013398230075836182, 0.00043395161628723145)","(0.01799876760428169, 0.005472842078687551)"
88,8,8,"(0.00044468045234680176, 0.0004019439220428467)","(0.005966634669377177, 0.005018115874984314)"
89,8,9,"(0.004269063472747803, 0.00043764710426330566)","(0.013363827883095794, 0.005165461552246153)"
90,9,0,"(0.11438533663749695, 0.0004845261573791504)","(0.08876367636121818, 0.007764197801416928)"
91,9,1,"(0.10630577802658081, 0.00045478343963623047)","(0.9273112901981185, 0.010045092192971597)"
92,9,2,"(0.0027735531330108643, 0.00045102834701538086)","(0.978737450494314, 0.006595964568327902)"
93,9,3,"(0.004576951265335083, 0.000545501708984375)","(0.023966836682480244, 0.005435649475820667)"
94,9,4,"(0.9725212454795837, 0.000494539737701416)","(0.9774450634721282, 0.005983403449206542)"
95,9,5,"(0.9810967445373535, 0.0004686415195465088)","(0.9798241616885872, 0.006546139296199161)"
96,9,6,"(0.946524441242218, 0.0005047023296356201)","(0.6119028551484138, 0.00862248662066161)"
97,9,7,"(0.0004531741142272949, 0.0004481375217437744)","(0.0053939863606097494, 0.006116366079628001)"
98,9,8,"(0.0009802281856536865, 0.0005539357662200928)","(0.007464970147730964, 0.0051368567094570074)"
99,9,9,"(0.0010085105895996094, 0.0005269944667816162)","(0.009250634260337804, 0.0068863237573486575)"
100,10,0,"(0.8327807188034058, 0.0005258023738861084)","(0.1935708780422085, 0.012264134049494635)"
