,conversation id,turn,score distilbert,score roberta
38,3,8,"(0.9731215536594391, 0.0004925131797790527)","(0.9566073297592593, 0.005156552340474889)"
39,3,9,"(0.9785814881324768, 0.00044527649879455566)","(0.9283655269848184, 0.005359764024153659)"
40,4,0,"(0.981008380651474, 0.00047662854194641113)","(0.9796923033069991, 0.005774916164466737)"
41,4,1,"(0.9820238351821899, 0.0005570352077484131)","(0.9725400463476345, 0.005229600582139385)"
42,4,2,"(0.9810508489608765, 0.0004970729351043701)","(0.978811786750206, 0.007170761984499163)"
43,4,3,"(0.9816589057445526, 0.0005668997764587402)","(0.9719035786780993, 0.0055981211996841765)"
44,4,4,"(0.9558360576629639, 0.00048720836639404297)","(0.17453551605065207, 0.005715947078476896)"
45,4,5,"(0.9787717759609222, 0.0004975497722625732)","(0.9733613630494764, 0.005067390310771934)"
46,4,6,"(0.9812657237052917, 0.00046265125274658203)","(0.9642346754872132, 0.005211189434754886)"
47,4,7,"(0.9792475402355194, 0.0006048381328582764)","(0.9753220184119102, 0.005312893084219404)"
48,4,8,"(0.96921306848526, 0.00044092535972595215)","(0.9446655113684235, 0.006000278795419395)"
49,4,9,"(0.9815258681774139, 0.00048464536666870117)","(0.959875633955254, 0.006905884941167063)"
50,5,0,"(0.9751067459583282, 0.0004073679447174072)","(0.9520075944515833, 0.005256340054070571)"
51,5,1,"(0.9717016518115997, 0.0006575882434844971)","(0.9363412770294758, 0.005287168833840476)"
52,5,2,"(0.9754335880279541, 0.00045365095138549805)","(0.9619452575868777, 0.0053770215217928945)"
53,5,3,"(0.9791092574596405, 0.000453948974609375)","(0.9715028427915006, 0.004941151699730981)"
54,5,4,"(0.8390770256519318, 0.0006045401096343994)","(0.9558102236162813, 0.007103433637561962)"
55,5,5,"(0.9785565435886383, 0.0004391968250274658)","(0.9784465478903052, 0.005318828283265098)"
56,5,6,"(0.9780816435813904, 0.000497967004776001)","(0.973007235103296, 0.005257918513015029)"
57,5,7,"(0.9835892021656036, 0.0004912018775939941)","(0.9803518677976393, 0.005338594960983405)"
58,5,8,"(0.9658962786197662, 0.000505298376083374)","(0.956744488506656, 0.006707738004990355)"
