,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9716271162033081, 0.00048661231994628906)","(0.9384571224771622, 0.008626131391081425)"
1,0,1,"(0.001834183931350708, 0.0003947019577026367)","(0.04445294752451775, 0.005481886589067118)"
2,0,2,"(0.9686481058597565, 0.005902528762817383)","(0.9564475346429552, 0.01816635274067307)"
3,0,3,"(0.0006130039691925049, 0.0004792511463165283)","(0.005486752657839182, 0.015582411090598918)"
4,0,4,"(0.003319084644317627, 0.00046566128730773926)","(0.1177836645945007, 0.012382664958256443)"
5,0,5,"(0.02961626648902893, 0.008371144533157349)","(0.019914851082473744, 0.11324998114496379)"
6,0,6,"(0.003903895616531372, 0.0005410909652709961)","(0.14652503739527728, 0.008101677411012403)"
7,0,7,"(0.9671160280704498, 0.00046750903129577637)","(0.2915906862782525, 0.00900039155813942)"
8,0,8,"(0.9403932988643646, 0.00047895312309265137)","(0.958911478015113, 0.007190665717629081)"
9,0,9,"(0.11580982804298401, 0.0007153749465942383)","(0.9133896062518414, 0.03340782021810492)"
10,1,0,"(0.18676981329917908, 0.004122793674468994)","(0.625721238515659, 0.09465775836026995)"
11,1,1,"(0.027006924152374268, 0.0005704760551452637)","(0.6179461379655621, 0.012522854018022897)"
12,1,2,"(0.005729019641876221, 0.00046372413635253906)","(0.5903287308719715, 0.008418261827967224)"
13,1,3,"(0.00231170654296875, 0.00041675567626953125)","(0.02114376715896874, 0.005155160664198213)"
14,1,4,"(0.00043341517448425293, 0.00042366981506347656)","(0.005550240639143553, 0.005114347884655951)"
15,1,5,"(0.005054891109466553, 0.0006569921970367432)","(0.14358480971276602, 0.00641186646504284)"
16,1,6,"(0.002712935209274292, 0.0005697011947631836)","(0.03876053715874458, 0.00598954660348962)"
17,1,7,"(0.0005679726600646973, 0.00048553943634033203)","(0.0061813910567741, 0.005550935496581)"
18,1,8,"(0.0009986460208892822, 0.00045949220657348633)","(0.006958485216080878, 0.006311980564657545)"
19,1,9,"(0.9757767915725708, 0.9698114693164825)","(0.9590678333742749, 0.22279369446407551)"
20,2,0,"(0.9726933836936951, 0.0004652440547943115)","(0.9716698897940609, 0.011838742115983094)"
21,2,1,"(0.007290363311767578, 0.0004411637783050537)","(0.020739539815412506, 0.005743075621339715)"
22,2,2,"(0.9790751039981842, 0.0004527568817138672)","(0.9728278191333297, 0.0059321347635697365)"
23,2,3,"(0.03777322173118591, 0.0004811882972717285)","(0.030996726475854927, 0.007283865927338772)"
24,2,4,"(0.9774781763553619, 0.00046199560165405273)","(0.9538151559748751, 0.00526970325572217)"
25,2,5,"(0.0007617771625518799, 0.000500410795211792)","(0.0055345084677968955, 0.005330116763463447)"
26,2,6,"(0.027936458587646484, 0.0008060932159423828)","(0.10604010267571135, 0.009567633159402804)"
27,2,7,"(0.9756668210029602, 0.0004514455795288086)","(0.9478471841413961, 0.005813881857740693)"
