,conversation id,turn,score distilbert,score roberta
32,3,2,"(0.0007174909114837646, 0.000462949275970459)","(0.005001693607462942, 0.005344196244846653)"
33,3,3,"(0.9769790768623352, 0.008034110069274902)","(0.36955390265175747, 0.007722822590893427)"
34,3,4,"(0.9679700434207916, 0.0005856454372406006)","(0.268393724452963, 0.005433636560664774)"
35,3,5,"(0.0035550594329833984, 0.0016096234321594238)","(0.0057155974995297155, 0.005669451013746739)"
36,3,6,"(0.0007711052894592285, 0.00047460198402404785)","(0.12563724253797467, 0.005218635259206355)"
37,3,7,"(0.005650728940963745, 0.0030251145362854004)","(0.9082775457656523, 0.023075215806100217)"
38,3,8,"(0.001323997974395752, 0.0006707906723022461)","(0.006299715231719174, 0.005382129387944892)"
39,3,9,"(0.002031087875366211, 0.0005002319812774658)","(0.028288680724657997, 0.004990652017828133)"
40,4,0,"(0.005173712968826294, 0.0004508495330810547)","(0.020433277621551005, 0.006253180340817483)"
41,4,1,"(0.0009620785713195801, 0.000603795051574707)","(0.005692391398091428, 0.006031623852933715)"
42,4,2,"(0.0013695955276489258, 0.0005359947681427002)","(0.9807046722282071, 0.005713113120642902)"
43,4,3,"(0.7923765480518341, 0.0006394684314727783)","(0.8742083858261288, 0.0071457147923578174)"
44,4,4,"(0.0055332183837890625, 0.0005531609058380127)","(0.05853945779589154, 0.004930839664058985)"
45,4,5,"(0.9837433397769928, 0.0005372464656829834)","(0.9798784102557953, 0.006937961272863898)"
46,4,6,"(0.9827911257743835, 0.00048089027404785156)","(0.9778981948780369, 0.006341358018922575)"
47,4,7,"(0.019049108028411865, 0.0004654824733734131)","(0.7573906550603097, 0.005944683309268433)"
48,4,8,"(0.0008560717105865479, 0.0005384981632232666)","(0.005121157990947984, 0.00509249764900788)"
49,4,9,"(0.0009483098983764648, 0.0007100701332092285)","(0.006068268936229032, 0.0067161019829192386)"
50,5,0,"(0.06797423958778381, 0.0005120038986206055)","(0.007735216156037058, 0.006422881849739274)"
