,conversation id,turn,score distilbert,score roberta
53,5,3,"(0.0013848841190338135, 0.00043520331382751465)","(0.057802338233294774, 0.005137938789422839)"
54,5,4,"(0.001433730125427246, 0.0005308091640472412)","(0.00557712130420855, 0.006593096937701312)"
55,5,5,"(0.9001340866088867, 0.0004076659679412842)","(0.9346328875257769, 0.004975487585611657)"
56,5,6,"(0.2172599732875824, 0.0004710257053375244)","(0.9267868905354668, 0.007218568441215952)"
57,5,7,"(0.9780249893665314, 0.92467001080513)","(0.9742876903071848, 0.24986700465915435)"
58,5,8,"(0.9758038222789764, 0.0007453262805938721)","(0.9275969891016168, 0.010599048072738253)"
59,5,9,"(0.005566447973251343, 0.0004609823226928711)","(0.8127774139212263, 0.051579354089544005)"
60,6,0,"(0.001318901777267456, 0.0004378855228424072)","(0.05606019926857082, 0.005699926262458206)"
61,6,1,"(0.0038770735263824463, 0.000523686408996582)","(0.13256696593122572, 0.005437008161546864)"
62,6,2,"(0.22536945343017578, 0.0032587945461273193)","(0.1791929250197897, 0.01222713448027249)"
63,6,3,"(0.9563378095626831, 0.064490407705307)","(0.9455514076701165, 0.09506849997133786)"
64,6,4,"(0.012216269969940186, 0.00046324729919433594)","(0.008614765895733654, 0.005232312606720219)"
65,6,5,"(0.00712624192237854, 0.00046193599700927734)","(0.024630557256840047, 0.005690283950920635)"
66,6,6,"(0.2118591070175171, 0.0004833340644836426)","(0.9263902538226341, 0.0049905975575294075)"
67,6,7,"(0.0008779764175415039, 0.0005133748054504395)","(0.01001265362104741, 0.005957797595187632)"
68,6,8,"(0.7569095194339752, 0.00056496262550354)","(0.10662873466265958, 0.006072075092744979)"
69,6,9,"(0.0015188157558441162, 0.0004870891571044922)","(0.007436702846728325, 0.0055405558670944275)"
70,7,0,"(0.11684450507164001, 0.00044104456901550293)","(0.17552851594331417, 0.01177853645462591)"
71,7,1,"(0.0586685836315155, 0.0005615055561065674)","(0.8938991077974286, 0.008234434902494626)"
72,7,2,"(0.9739843904972076, 0.0005216598510742188)","(0.9757096049995091, 0.006043121207449484)"
73,7,3,"(0.9765677154064178, 0.0004622936248779297)","(0.9391009891617251, 0.0054790173360041786)"
74,7,4,"(0.0023845136165618896, 0.0005161762237548828)","(0.9748651100126833, 0.00606931301970431)"
75,7,5,"(0.9684759974479675, 0.0006546080112457275)","(0.9679915022887805, 0.010002883731895479)"
76,7,6,"(0.9825123846530914, 0.0004687011241912842)","(0.9786439470906145, 0.00630944787127134)"
77,7,7,"(0.9744859039783478, 0.0004623532295227051)","(0.6076265280650363, 0.006036454211213609)"
78,7,8,"(0.9744217693805695, 0.00044658780097961426)","(0.9619355948576208, 0.005577962333204872)"
79,7,9,"(0.9399942457675934, 0.00047132372856140137)","(0.21037263864509245, 0.006406670860532028)"
80,8,0,"(0.0009849369525909424, 0.00048720836639404297)","(0.02403586752884338, 0.005930630596145937)"
81,8,1,"(0.014930695295333862, 0.0004915595054626465)","(0.25634178028980037, 0.005897025249481347)"
82,8,2,"(0.0010703504085540771, 0.013623356819152832)","(0.005478588635728445, 0.010121626816056533)"
83,8,3,"(0.006200700998306274, 0.0004807710647583008)","(0.026058052884860086, 0.006005428609331662)"
84,8,4,"(0.000794827938079834, 0.00044605135917663574)","(0.007823291517188137, 0.005130950700031137)"
85,8,5,"(0.0035098493099212646, 0.0004710853099822998)","(0.07441708775455567, 0.005369513917563489)"
86,8,6,"(0.09457305073738098, 0.00048220157623291016)","(0.15497080299183286, 0.007251945762816545)"
87,8,7,"(0.9602994322776794, 0.0004953742027282715)","(0.9382910406492384, 0.0064964601893563335)"
88,8,8,"(0.010294169187545776, 0.00042742490768432617)","(0.918657600340028, 0.0070098335099861575)"
89,8,9,"(0.1413571834564209, 0.0005299150943756104)","(0.43318649145615234, 0.005726267868947537)"
90,9,0,"(0.9744212925434113, 0.0004340708255767822)","(0.9705219150178304, 0.005660045130784267)"
91,9,1,"(0.06226155161857605, 0.00048404932022094727)","(0.042012557738996516, 0.005102400432830268)"
92,9,2,"(0.0036358237266540527, 0.00044906139373779297)","(0.009347311532534302, 0.0060712118107433734)"
93,9,3,"(0.9827316403388977, 0.0004926919937133789)","(0.9613557074237821, 0.005421281520509954)"
94,9,4,"(0.1418699324131012, 0.002014368772506714)","(0.9443149398809235, 0.010808905423795633)"
95,9,5,"(0.7603642344474792, 0.0004316270351409912)","(0.9437352777801382, 0.005628986485175917)"
96,9,6,"(0.0009509623050689697, 0.00040856003761291504)","(0.006171161584024473, 0.005301060042250113)"
97,9,7,"(0.014501571655273438, 0.0004570484161376953)","(0.033318328065658764, 0.00585284256068229)"
98,9,8,"(0.9734311997890472, 0.00048285722732543945)","(0.9703501165637585, 0.005889317920922497)"
99,9,9,"(0.0020102262496948242, 0.0004495978355407715)","(0.005099716689949474, 0.004960253678944248)"
100,10,0,"(0.9677208065986633, 0.053695470094680786)","(0.8935657694138449, 0.01875064522349567)"
101,10,1,"(0.008072525262832642, 0.013074517250061035)","(0.020642763746579848, 0.00915202844000315)"
102,10,2,"(0.006326824426651001, 0.0004432499408721924)","(0.03888464580088369, 0.005891230548864789)"
103,10,3,"(0.0006122887134552002, 0.0005673766136169434)","(0.005390411204566842, 0.005916184625676049)"
104,10,4,"(0.06280213594436646, 0.00044864416122436523)","(0.039120194987995974, 0.005409308435151024)"
105,10,5,"(0.0009163022041320801, 0.0005317032337188721)","(0.005870130947519266, 0.005001043429878317)"
106,10,6,"(0.0010072588920593262, 0.00046768784523010254)","(0.005336050853560371, 0.005215650712229137)"
107,10,7,"(0.001178830862045288, 0.0004158616065979004)","(0.004919829990455153, 0.005176043177211486)"
108,10,8,"(0.0006409883499145508, 0.0004329383373260498)","(0.006235586370128219, 0.005109890391573949)"
109,10,9,"(0.0006566941738128662, 0.000518500804901123)","(0.005729771105595876, 0.005041965969986273)"
110,11,0,"(0.017557770013809204, 0.00045818090438842773)","(0.016127370247975253, 0.008403912871408783)"
111,11,1,"(0.0010361671447753906, 0.0004464685916900635)","(0.00633389590368422, 0.005312817486997254)"
112,11,2,"(0.9685185253620148, 0.0004812479019165039)","(0.9082472509264018, 0.008338309297845898)"
113,11,3,"(0.08320015668869019, 0.0004534125328063965)","(0.9318479972351124, 0.006197053189115826)"
114,11,4,"(0.0008423328399658203, 0.0004329383373260498)","(0.006005943832285927, 0.005118364878310195)"
115,11,5,"(0.9758348762989044, 0.0004494190216064453)","(0.9583301160403677, 0.006226828495375743)"
116,11,6,"(0.0006066262722015381, 0.00981605052947998)","(0.005690526766995981, 0.005916019170336368)"
117,11,7,"(0.9745095670223236, 0.0005153417587280273)","(0.9627283063613652, 0.006747587222565908)"
118,11,8,"(0.004136323928833008, 0.00048232078552246094)","(0.04889483063592517, 0.008760865931650276)"
119,11,9,"(0.0005610287189483643, 0.0004487037658691406)","(0.006577565194579897, 0.005139801277674709)"
120,12,0,"(0.8365679681301117, 0.0005070269107818604)","(0.9595435784066748, 0.010086867481591271)"
