,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.005318671464920044, 0.0004742443561553955)","(0.14524268111028293, 0.006623661102240309)"
1,0,1,"(0.0009343922138214111, 0.00238114595413208)","(0.16834386946171023, 0.005812297282051241)"
2,0,2,"(0.9542731046676636, 0.0005877315998077393)","(0.7941985960282394, 0.006526743177818221)"
3,0,3,"(0.0020600557327270508, 0.0005572736263275146)","(0.008634609141725012, 0.0064807063470754545)"
4,0,4,"(0.000547945499420166, 0.0004616975784301758)","(0.00558711600851905, 0.005833444634945024)"
5,0,5,"(0.0005230903625488281, 0.0006330907344818115)","(0.005136508249990629, 0.01711649574341058)"
6,0,6,"(0.015218198299407959, 0.0006045401096343994)","(0.4107736626417109, 0.006613293499229463)"
7,0,7,"(0.011911898851394653, 0.0005241036415100098)","(0.9436219921641018, 0.057237095375501264)"
8,0,8,"(0.0007063150405883789, 0.00048083066940307617)","(0.006044043540454805, 0.006379452662533477)"
9,0,9,"(0.00041806697845458984, 0.0004970729351043701)","(0.9795502233827631, 0.00556624690461575)"
10,1,0,"(0.98151496052742, 0.0014504790306091309)","(0.9787421436599631, 0.008232725545668612)"
11,1,1,"(0.003707796335220337, 0.000599980354309082)","(0.0147823309336406, 0.005627241227537175)"
12,1,2,"(0.03670886158943176, 0.00043198466300964355)","(0.034269643904969366, 0.005607100388994006)"
13,1,3,"(0.0038757920265197754, 0.00041604042053222656)","(0.011469337492482122, 0.005225925578019588)"
14,1,4,"(0.0007134079933166504, 0.0004590749740600586)","(0.00576680974786565, 0.006267214408593277)"
15,1,5,"(0.9449233114719391, 0.0004938840866088867)","(0.8825392301761307, 0.01111355153812668)"
16,1,6,"(0.9737429916858673, 0.0005377233028411865)","(0.9766633848789493, 0.04908181501968761)"
17,1,7,"(0.018177002668380737, 0.00041550397872924805)","(0.8902988833237656, 0.005470011255919264)"
18,1,8,"(0.0006624758243560791, 0.0004569888114929199)","(0.00487607701940855, 0.005204383666046489)"
19,1,9,"(0.7759590744972229, 0.000495612621307373)","(0.24994890368104006, 0.009502474940737528)"
20,2,0,"(0.02856546640396118, 0.0007275938987731934)","(0.94956239005502, 0.0484488280818235)"
21,2,1,"(0.0221422016620636, 0.0004431307315826416)","(0.031584890270918306, 0.012242555330297337)"
22,2,2,"(0.20783966779708862, 0.0004894137382507324)","(0.9593501073910957, 0.009857002081585681)"
23,2,3,"(0.8745130002498627, 0.00045186281204223633)","(0.9404229712630552, 0.010879500259220111)"
24,2,4,"(0.0008934140205383301, 0.000462949275970459)","(0.09315300623260271, 0.006151455605144274)"
25,2,5,"(0.9742278158664703, 0.00045502185821533203)","(0.08720729466207951, 0.005537472264555079)"
26,2,6,"(0.8183817267417908, 0.0005097091197967529)","(0.8748040502778013, 0.006363248075826801)"
27,2,7,"(0.10275056958198547, 0.0004800260066986084)","(0.9732919693355391, 0.006286320716834109)"
28,2,8,"(0.003477424383163452, 0.000518798828125)","(0.97971612523776, 0.009255053619621943)"
29,2,9,"(0.04346930980682373, 0.000423431396484375)","(0.9456379287521476, 0.006352614226878224)"
30,3,0,"(0.8316892385482788, 0.00046572089195251465)","(0.9195753941868011, 0.0474955128538629)"
31,3,1,"(0.0005514621734619141, 0.0017858445644378662)","(0.005026183766113703, 0.0054151350271142516)"
32,3,2,"(0.9765682220458984, 0.0004684031009674072)","(0.9597060940651044, 0.005424151572176255)"
33,3,3,"(0.9763741791248322, 0.0007231533527374268)","(0.30280179507783733, 0.006330958496868985)"
34,3,4,"(0.9783441126346588, 0.0004642605781555176)","(0.9778124462755768, 0.005434871026336442)"
35,3,5,"(0.9765369296073914, 0.0004578232765197754)","(0.9705432025594934, 0.0050820883585343275)"
36,3,6,"(0.00565066933631897, 0.000505596399307251)","(0.02770388930185689, 0.006984583771886175)"
37,3,7,"(0.000764995813369751, 0.022276371717453003)","(0.005321694867240259, 0.005548130276933285)"
38,3,8,"(0.7986418604850769, 0.0004787743091583252)","(0.9520634997739242, 0.006076223424689426)"
39,3,9,"(0.0012127459049224854, 0.0015328526496887207)","(0.005030499395221367, 0.005688740960641794)"
40,4,0,"(0.0020290911197662354, 0.00041872262954711914)","(0.011143036285440219, 0.005219244255976836)"
41,4,1,"(0.0008395016193389893, 0.00043848156929016113)","(0.00613797584868407, 0.0052294889551098)"
42,4,2,"(0.0010656118392944336, 0.00040277838706970215)","(0.007928975719830575, 0.0054013333076493785)"
43,4,3,"(0.0009605884552001953, 0.00042116641998291016)","(0.005701285753264482, 0.005509898428288694)"
44,4,4,"(0.010436266660690308, 0.0006606876850128174)","(0.4024227222001161, 0.014275933839815194)"
45,4,5,"(0.000514686107635498, 0.0007231533527374268)","(0.005277429990725561, 0.009239400762512864)"
46,4,6,"(0.0005056560039520264, 0.0003949403762817383)","(0.004945265625646608, 0.005127098999180154)"
47,4,7,"(0.9709634482860565, 0.0004818439483642578)","(0.9506822320405118, 0.005863642556256667)"
48,4,8,"(0.9731376767158508, 0.0004500150680541992)","(0.9593782701465745, 0.005395193955761432)"
49,4,9,"(0.9757457971572876, 0.00048416852951049805)","(0.9720582827021906, 0.005547170089537404)"
50,5,0,"(0.9650553464889526, 0.0004800260066986084)","(0.9305637794206352, 0.0064253410594068)"
51,5,1,"(0.17430338263511658, 0.0005652010440826416)","(0.20777522306466292, 0.008879140170739052)"
52,5,2,"(0.0037003755569458008, 0.0004997551441192627)","(0.058554491611928834, 0.005876952415021603)"
53,5,3,"(0.007080644369125366, 0.0004304051399230957)","(0.0750082792954055, 0.005090466258405136)"
54,5,4,"(0.9818720519542694, 0.0005045831203460693)","(0.9761328035611725, 0.006934437008257075)"
55,5,5,"(0.9786373674869537, 0.00047644972801208496)","(0.9778525446718069, 0.006156603070344484)"
56,5,6,"(0.0006837546825408936, 0.00042808055877685547)","(0.07734490509789804, 0.006100082629088222)"
57,5,7,"(0.0005489587783813477, 0.0008377730846405029)","(0.005248146135113829, 0.0064307588795057685)"
58,5,8,"(0.0005646049976348877, 0.0005766153335571289)","(0.005772975394051219, 0.007477497998976542)"
59,5,9,"(0.021197348833084106, 0.0004476010799407959)","(0.11622754029158192, 0.0056667313275383605)"
60,6,0,"(0.9718485176563263, 0.003765493631362915)","(0.8954016448129031, 0.046717812170138866)"
61,6,1,"(0.9615407288074493, 0.0004728734493255615)","(0.9336909152175079, 0.0055880645235210245)"
62,6,2,"(0.9786084592342377, 0.0004768073558807373)","(0.9469807840043295, 0.018061101510714786)"
63,6,3,"(0.0033968687057495117, 0.0004449784755706787)","(0.07702686414680532, 0.008726299147269231)"
64,6,4,"(0.0010222792625427246, 0.0005008280277252197)","(0.011550438056654375, 0.005530790859530607)"
65,6,5,"(0.9794117510318756, 0.000488579273223877)","(0.9781417347128138, 0.005192692508598932)"
66,6,6,"(0.010221660137176514, 0.0005445480346679688)","(0.02341970435601074, 0.006313440237446932)"
