,conversation id,turn,score distilbert,score roberta
75,7,5,"(0.9793689846992493, 0.12823018431663513)","(0.9719320285832008, 0.8495542062636388)"
76,7,6,"(0.9799930453300476, 0.9470780193805695)","(0.9803171464886031, 0.7880215755773984)"
77,7,7,"(0.9645946323871613, 0.06869792938232422)","(0.8183015482143978, 0.4319551010907891)"
78,7,8,"(0.9782116413116455, 0.9799851179122925)","(0.9679572821083259, 0.9640139319143767)"
79,7,9,"(0.9722357988357544, 0.0006688833236694336)","(0.920445800248915, 0.004897609742717895)"
80,8,0,"(0.9725928902626038, 0.10259580612182617)","(0.6339567282852097, 0.19463086866462567)"
81,8,1,"(0.9783666133880615, 0.010601967573165894)","(0.9045850550206442, 0.1532650761748862)"
82,8,2,"(0.97419273853302, 0.0009180605411529541)","(0.9103943913086363, 0.0048672695287383825)"
83,8,3,"(0.779116153717041, 0.0005531609058380127)","(0.9718465883109777, 0.004887267539851186)"
84,8,4,"(0.9826246500015259, 0.0012992620468139648)","(0.9781229731281311, 0.00544735245033749)"
85,8,5,"(0.9799930453300476, 0.9633617103099823)","(0.9803171464886031, 0.9313313561439153)"
86,8,6,"(0.9770589768886566, 0.0005148053169250488)","(0.9635915965918107, 0.008045435963279918)"
87,8,7,"(0.8373224139213562, 0.9693701267242432)","(0.9670746489042616, 0.9790279820313353)"
88,8,8,"(0.982751339673996, 0.0004565715789794922)","(0.9750769716806773, 0.005417354365198568)"
89,8,9,"(0.9771251380443573, 0.1649875044822693)","(0.8763198389649391, 0.8523372145127802)"
90,9,0,"(0.9759122431278229, 0.0021927952766418457)","(0.9702563273638257, 0.10245505599159266)"
91,9,1,"(0.9721123278141022, 0.0007054507732391357)","(0.9786579695661166, 0.005123342532388296)"
92,9,2,"(0.976780503988266, 0.8804464638233185)","(0.9117024954147416, 0.41351893248346516)"
93,9,3,"(0.981173038482666, 0.0005437135696411133)","(0.9424097232751824, 0.00704962862845202)"
94,9,4,"(0.9814595282077789, 0.9814432859420776)","(0.8604104025494843, 0.9786801082148207)"
95,9,5,"(0.979343056678772, 0.0006878376007080078)","(0.9761947307099486, 0.008620998982168558)"
96,9,6,"(0.9774447083473206, 0.020125627517700195)","(0.97774784762098, 0.03087034640510047)"
97,9,7,"(0.975294679403305, 0.007330477237701416)","(0.9630380641439084, 0.005000440785621367)"
98,9,8,"(0.9799081385135651, 0.0017444193363189697)","(0.967314370475928, 0.007246345385154474)"
99,9,9,"(0.983008086681366, 0.0012133419513702393)","(0.9798920099552004, 0.005672244610997798)"
100,10,0,"(0.9759044647216797, 0.003800898790359497)","(0.9407444715222679, 0.9811291387388125)"
101,10,1,"(0.9828730523586273, 0.0032028257846832275)","(0.977917222109216, 0.2438216310851662)"
102,10,2,"(0.9736683070659637, 0.961843878030777)","(0.965253549924656, 0.9054599456194599)"
103,10,3,"(0.9599157273769379, 0.9132191836833954)","(0.9582446394413091, 0.6779417708057125)"
104,10,4,"(0.9762484133243561, 0.0007384121417999268)","(0.623900520500969, 0.11278867817275383)"
105,10,5,"(0.9327287971973419, 0.0014145076274871826)","(0.20248665653357853, 0.05550262686610542)"
106,10,6,"(0.9689130187034607, 0.03142079710960388)","(0.2838009198482253, 0.018627292412866706)"
107,10,7,"(0.7618230581283569, 0.024649828672409058)","(0.509557273169705, 0.7787179289127355)"
108,10,8,"(0.9593850076198578, 0.9327138364315033)","(0.9621156647258737, 0.7868168072172297)"
109,10,9,"(0.9811358749866486, 0.9543133974075317)","(0.965996260612899, 0.9460969791977112)"
110,11,0,"(0.9769300818443298, 0.00037974119186401367)","(0.9787145058826655, 0.005538682913448729)"
111,11,1,"(0.9636185765266418, 0.13926440477371216)","(0.8108136978037866, 0.038800770692933056)"
112,11,2,"(0.9766144454479218, 0.0005663633346557617)","(0.9511305090387523, 0.00560550806318667)"
113,11,3,"(0.9720354378223419, 0.0012637674808502197)","(0.954221133969401, 0.005459533556137612)"
114,11,4,"(0.9660908877849579, 0.02017340064048767)","(0.816415739972564, 0.2028003723144789)"
115,11,5,"(0.9769946336746216, 0.0007658302783966064)","(0.9669814797635552, 0.005648356460793965)"
116,11,6,"(0.9807625710964203, 0.0005890429019927979)","(0.9638692244460321, 0.005437327901388792)"
117,11,7,"(0.9767931997776031, 0.9806097745895386)","(0.9734391204235825, 0.9658616950189037)"
118,11,8,"(0.9796652793884277, 0.0006829798221588135)","(0.9340769600694396, 0.005281143526723674)"
119,11,9,"(0.9766729176044464, 0.0005984306335449219)","(0.9534672504165433, 0.0163994093758221)"
120,12,0,"(0.9764250814914703, 0.07398715615272522)","(0.9739917595785677, 0.6579195197114857)"
121,12,1,"(0.9735482633113861, 0.00046953558921813965)","(0.7210203008065162, 0.0054159158022020456)"
122,12,2,"(0.9815544784069061, 0.0007734298706054688)","(0.9627959007692602, 0.005081548320170697)"
123,12,3,"(0.9776475727558136, 0.0014689266681671143)","(0.979019991484054, 0.0057112200786255465)"
124,12,4,"(0.9536789953708649, 0.0004760921001434326)","(0.9600121299554283, 0.005083860760506361)"
