,conversation id,turn,score distilbert,score roberta
0,0,0,"(0.9738832414150238, 0.014738202095031738)","(0.963526976683389, 0.10484018669813822)"
1,0,1,"(0.964878648519516, 0.0004603862762451172)","(0.9433764279308715, 0.006165902673241275)"
2,0,2,"(0.9213842451572418, 0.0008698999881744385)","(0.940146126753732, 0.005864201283904171)"
3,0,3,"(0.9729776680469513, 0.07064655423164368)","(0.8570659160602846, 0.8688763839872822)"
4,0,4,"(0.9760989248752594, 0.11891013383865356)","(0.9612640879929267, 0.8417901512293512)"
5,0,5,"(0.9755603075027466, 0.0006282627582550049)","(0.8440348814827873, 0.006786025857932099)"
6,0,6,"(0.8966538310050964, 0.05861768126487732)","(0.1438318431537071, 0.393482461989624)"
7,0,7,"(0.977419912815094, 0.0008414983749389648)","(0.9617410902851061, 0.047906716596599154)"
8,0,8,"(0.91536745429039, 0.7892462611198425)","(0.9602086208590084, 0.9345754886073324)"
9,0,9,"(0.9754840135574341, 0.9312597811222076)","(0.9767446212967257, 0.9451022822710881)"
10,1,0,"(0.977188378572464, 0.0003813505172729492)","(0.9615630915993999, 0.0056660247440100476)"
11,1,1,"(0.004835933446884155, 0.0007565617561340332)","(0.005730610569270299, 0.005174484260639496)"
12,1,2,"(0.9766109883785248, 0.0510706901550293)","(0.9251315293217959, 0.7741623840592972)"
13,1,3,"(0.9682489633560181, 0.08522984385490417)","(0.9448443409868105, 0.6212266556019973)"
14,1,4,"(0.9741385877132416, 0.004461109638214111)","(0.9629025906054526, 0.09508938249122617)"
15,1,5,"(0.9438045918941498, 0.000582963228225708)","(0.8322230543092064, 0.008224958054226057)"
16,1,6,"(0.9737468063831329, 0.0005837976932525635)","(0.9680572711475768, 0.005363168886251363)"
17,1,7,"(0.9731615483760834, 0.7667299211025238)","(0.9581698902443143, 0.933087935122364)"
18,1,8,"(0.9831171631813049, 0.006216764450073242)","(0.9753987174464612, 0.2237836327814819)"
19,1,9,"(0.9754898846149445, 0.0007060468196868896)","(0.9563310389059481, 0.005264841366328145)"
20,2,0,"(0.9822778701782227, 0.0005457401275634766)","(0.9790425453631328, 0.032826576589739226)"
21,2,1,"(0.9821870923042297, 0.001481473445892334)","(0.9776837986553992, 0.008636082778544388)"
22,2,2,"(0.10129660367965698, 0.0006293952465057373)","(0.5573935044745002, 0.005241826903574981)"
23,2,3,"(0.9683792591094971, 0.0004578232765197754)","(0.9619622293052025, 0.008268375414786642)"
24,2,4,"(0.9601820111274719, 0.005166351795196533)","(0.33839563811343404, 0.12522189435850292)"
25,2,5,"(0.22858408093452454, 0.0009167492389678955)","(0.6316233317120756, 0.009290378538684654)"
26,2,6,"(0.9734649062156677, 0.0033440589904785156)","(0.9530751791296236, 0.005501945406643116)"
27,2,7,"(0.9774833619594574, 0.000693202018737793)","(0.9743273488803436, 0.005322323399483587)"
28,2,8,"(0.9761209785938263, 0.002380192279815674)","(0.948530972829837, 0.011872807044829231)"
29,2,9,"(0.971538782119751, 0.0003870725631713867)","(0.9767364802974469, 0.0050663903135194375)"
30,3,0,"(0.9833701252937317, 0.000562816858291626)","(0.9646448975638648, 0.004982328828140131)"
31,3,1,"(0.9473917186260223, 0.0859171450138092)","(0.43118916798287005, 0.35944552228971505)"
32,3,2,"(0.9752660989761353, 0.05301380157470703)","(0.4445109643616227, 0.1801865974846729)"
33,3,3,"(0.9777190387248993, 0.8581430613994598)","(0.8837456894107205, 0.17281189363274152)"
34,3,4,"(0.9762928485870361, 0.2460058629512787)","(0.8428296400912715, 0.6977117220932839)"
